,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
534,http://www.College0.University0.edu/woman_student107,http://www.ldbc.eu/f8b17cbe-a0d1-4477-801c-72cbe2ce1fc9,http://www.College0.University0.edu/woman_student107-http://www.ldbc.eu/f8b17cbe-a0d1-4477-801c-72cbe2ce1fc9,True,-0.07785406708717346,-0.05042840912938118,0.1635894775390625,-0.0645829290151596,-0.01931500993669033,0.08018707484006882,0.044573478400707245,-0.027244528755545616,-0.12589211761951447,-0.011900613084435463,0.05601759999990463,0.07888491451740265,-0.024205880239605904,-0.12321306765079498,0.01427709311246872,-0.10259772092103958,0.13670437037944794,0.039525799453258514,-0.1510133296251297,0.0255865678191185,0.03340927138924599,-0.13773396611213684,0.02824827842414379,0.1369379162788391,0.05075650289654732,0.07599741220474243,0.034619465470314026,0.08382239192724228,-0.07445845007896423,-0.14291824400424957
543,http://www.Department0.University0.edu/UndergraduateStudent143,http://www.ldbc.eu/38517372-ab80-4990-ab94-f631b29c8ed0,http://www.Department0.University0.edu/UndergraduateStudent143-http://www.ldbc.eu/38517372-ab80-4990-ab94-f631b29c8ed0,True,-0.08731403946876526,-0.026533689349889755,0.25617122650146484,-0.09148231148719788,0.015266671776771545,0.1066792756319046,0.08504033833742142,-0.02178131975233555,-0.22034752368927002,-0.05485687032341957,0.05841520056128502,0.05907505005598068,-0.0495680570602417,-0.2042158544063568,0.014305292628705502,-0.08968283236026764,0.176120787858963,-0.01311984471976757,-0.22667473554611206,-0.006068604066967964,0.0459849014878273,-0.08641152083873749,0.015593303367495537,0.18281599879264832,0.011163970455527306,0.1277194321155548,0.11333894729614258,0.08141621947288513,-0.059758298099040985,-0.12523867189884186
989,http://www.Department0.University0.edu/Publication245,http://www.ldbc.eu/391c92c2-689f-484a-8530-577f4fedc323,http://www.Department0.University0.edu/Publication245-http://www.ldbc.eu/391c92c2-689f-484a-8530-577f4fedc323,True,-0.05607612431049347,-0.005688780918717384,0.16217559576034546,-0.02434581145644188,-0.04871990904211998,-0.003395088016986847,0.0258139967918396,0.018652398139238358,-0.1366879940032959,-0.07588526606559753,0.07135152816772461,0.01995779201388359,-0.043059106916189194,-0.10347972810268402,0.02515910379588604,-0.06493738293647766,0.15301921963691711,0.035560913383960724,-0.06463733315467834,0.014757591299712658,-0.010043231770396233,-0.06988067924976349,0.0038028862327337265,0.08645816892385483,0.02268449030816555,0.012716913595795631,0.11082148551940918,0.027432015165686607,-0.02413596399128437,-0.10699440538883209
996,http://www.Department0.University0.edu/UndergraduateStudent172,http://www.ldbc.eu/fe4b302e-8212-41cd-bfe5-02b32e072d03,http://www.Department0.University0.edu/UndergraduateStudent172-http://www.ldbc.eu/fe4b302e-8212-41cd-bfe5-02b32e072d03,True,-0.010866645723581314,-0.08995744585990906,0.3384760320186615,-0.13840411603450775,-0.007677269633859396,0.1239653080701828,0.07021543383598328,0.11021948605775833,-0.3378692865371704,-0.05408910661935806,0.1358327567577362,0.10861590504646301,-0.03295329585671425,-0.2711033821105957,0.0750134140253067,-0.1325933188199997,0.200023353099823,0.1213146299123764,-0.27655741572380066,-0.0066648307256400585,-0.01596931368112564,-0.14791762828826904,0.05822059512138367,0.24607372283935547,0.051464565098285675,0.0707191526889801,0.20408733189105988,0.1552557796239853,-0.05608918517827988,-0.215366393327713
997,http://www.Department0.University0.edu/Publication4,http://www.ldbc.eu/0356bc93-8db1-44c8-a4ae-e2deae8069cf,http://www.Department0.University0.edu/Publication4-http://www.ldbc.eu/0356bc93-8db1-44c8-a4ae-e2deae8069cf,True,0.004736291244626045,-0.06631173193454742,0.11375801265239716,0.003496426623314619,-0.057966187596321106,0.04185720533132553,0.023798946291208267,0.015722600743174553,-0.1309192180633545,-0.030390389263629913,0.059779658913612366,0.04846278578042984,-0.05843225121498108,-0.05878051370382309,0.027187397703528404,-0.024022266268730164,0.08483264595270157,-0.008077695034444332,-0.08510909974575043,-0.048204533755779266,-0.04356842488050461,-0.10060727596282959,0.02974611148238182,0.06715521216392517,-0.008825168944895267,0.05262669548392296,0.052130699157714844,0.00046442169696092606,-0.030240751802921295,-0.08303990960121155
893,http://www.College0.University0.edu/woman_student133,http://www.ldbc.eu/b403dc2c-96ab-4402-8651-a136518d9214,http://www.College0.University0.edu/woman_student133-http://www.ldbc.eu/b403dc2c-96ab-4402-8651-a136518d9214,True,0.0007223458960652351,-0.0487481951713562,0.23722189664840698,-0.05830427259206772,0.042685724794864655,0.11189356446266174,0.05727318674325943,0.009873696602880955,-0.21590572595596313,-0.06145849823951721,0.12862715125083923,0.05749884247779846,-0.045789845287799835,-0.19304470717906952,0.07553287595510483,-0.05913691595196724,0.21732354164123535,0.07327410578727722,-0.21894687414169312,-0.006998427212238312,0.025087546557188034,-0.11528007686138153,0.03994914889335632,0.25045785307884216,0.03469943627715111,0.05705781653523445,0.15655502676963806,0.08913471549749374,-0.062300123274326324,-0.17681950330734253
316,http://www.College0.University0.edu/woman_student138,http://www.ldbc.eu/28cadefc-a93b-4efa-b0cc-fe75f83659ec,http://www.College0.University0.edu/woman_student138-http://www.ldbc.eu/28cadefc-a93b-4efa-b0cc-fe75f83659ec,True,-0.10652439296245575,-0.12432663142681122,0.2636656165122986,-0.0896860882639885,-0.02633274905383587,0.06234647333621979,0.057017404586076736,0.07083282619714737,-0.2852729558944702,-0.07699688524007797,0.13192757964134216,0.06172223389148712,0.014942364767193794,-0.1934138387441635,0.06850066781044006,-0.08038151264190674,0.228246808052063,0.04174064099788666,-0.21483184397220612,-0.04709406942129135,0.005607679486274719,-0.11543343961238861,-0.016826124861836433,0.22460639476776123,-0.017651353031396866,0.14542394876480103,0.14822544157505035,0.06237277388572693,-0.06788555532693863,-0.2068578451871872
731,http://www.Department0.University0.edu/Publication343,http://www.ldbc.eu/46ee3af9-ddcf-4abe-9660-b3c6befe8d68,http://www.Department0.University0.edu/Publication343-http://www.ldbc.eu/46ee3af9-ddcf-4abe-9660-b3c6befe8d68,True,-0.03073578141629696,-0.027175480499863625,0.1298757791519165,-0.01793917454779148,-0.024576766416430473,0.06390340626239777,-0.004284434020519257,0.01260911114513874,-0.14718249440193176,-0.04233844205737114,0.033933576196432114,0.003229763824492693,-0.0831642597913742,-0.06010320037603378,-0.0067108403891325,-0.04914852976799011,0.07446382939815521,0.030852148309350014,-0.14564447104930878,0.045611150562763214,-0.008156448602676392,-0.0876276046037674,-0.0063244435004889965,0.08198951184749603,-0.019886109977960587,0.07397349178791046,0.05256488174200058,0.0661541149020195,-0.003798878751695156,-0.1210237592458725
802,http://www.Department0.University0.edu/UndergraduateStudent241,http://www.ldbc.eu/5eda5f16-3cbd-419c-b5b2-eae85e11b814,http://www.Department0.University0.edu/UndergraduateStudent241-http://www.ldbc.eu/5eda5f16-3cbd-419c-b5b2-eae85e11b814,True,-0.0877716913819313,-0.03533850982785225,0.2461806833744049,-0.0941186249256134,0.026687949895858765,0.08351557701826096,0.06335362792015076,0.019976617768406868,-0.23471423983573914,-0.05357537046074867,0.031313877552747726,0.08728978037834167,-0.06254264712333679,-0.235214963555336,-0.013438559137284756,-0.07563316822052002,0.12854617834091187,0.04135899990797043,-0.18167810142040253,0.030055813491344452,0.011097056791186333,-0.10719827562570572,-0.011142350733280182,0.15149804949760437,0.05730689316987991,0.11130344122648239,0.07939475029706955,0.08012986183166504,-0.10408291965723038,-0.18491396307945251
589,http://www.Department0.University0.edu/UndergraduateStudent415,http://www.ldbc.eu/bb594cfe-39a1-4da4-886e-30c7ea4e68b5,http://www.Department0.University0.edu/UndergraduateStudent415-http://www.ldbc.eu/bb594cfe-39a1-4da4-886e-30c7ea4e68b5,True,-0.05015965551137924,-0.007904469035565853,0.23466479778289795,-0.047849707305431366,0.05193084478378296,0.10135349631309509,0.07856336236000061,0.0544629730284214,-0.259580135345459,-0.03415105491876602,0.09128202497959137,0.051974304020404816,-0.037979453802108765,-0.1983843445777893,0.008758360520005226,-0.13683509826660156,0.14404307305812836,0.049375906586647034,-0.15942347049713135,-0.011211952194571495,0.0004131738096475601,-0.14879770576953888,-0.006352050229907036,0.15484271943569183,0.003193823155015707,0.094395712018013,0.11522972583770752,0.10993322730064392,-0.028522204607725143,-0.16899505257606506
