,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
140,http://mouse.owl#MA_0002386,http://human.owl#NCI_C53070,http://mouse.owl#MA_0002386-http://human.owl#NCI_C53070,True,-0.009468980133533478,0.042086005210876465,0.0013224820140749216,0.009284296073019505,-0.01177095714956522,-0.03372418135404587,0.03266482800245285,-0.003975666128098965,0.012801540084183216,0.010487294755876064,0.015287451446056366,0.01703767664730549,0.02604423463344574,0.004699905402958393,-0.012877359054982662,0.024480825290083885,0.0221372302621603,0.009054098278284073,-0.025534145534038544,-0.002057568170130253,-0.017895521596074104,-0.029985632747411728,0.04506593197584152,-0.019285978749394417,0.007701203692704439,-0.006241814699023962,-0.013190549798309803,0.023036010563373566,-0.0328611396253109,0.00970005989074707,-0.0011651278473436832,0.011589789763092995,-0.0016955183818936348,0.007712496444582939,0.0030564444605261087,0.0008742399513721466,0.007959263399243355,0.02163453958928585,-0.0012761764228343964,0.027630411088466644,0.026934027671813965,-0.018809622153639793,-0.017680060118436813,0.012642936781048775,0.005839020945131779,-0.009932076558470726,-0.006398186553269625,0.004917698446661234,0.007819665595889091,0.003084504045546055
1100,http://mouse.owl#MA_0001415,http://human.owl#NCI_C52727,http://mouse.owl#MA_0001415-http://human.owl#NCI_C52727,True,-0.04150693118572235,0.022323867306113243,-0.04717575013637543,0.010089172050356865,0.028976473957300186,-0.04592815786600113,0.027327319607138634,0.005742696579545736,-0.06725763529539108,-0.009511614218354225,-0.018009912222623825,-0.004535563290119171,-0.006914484314620495,-0.021896006539463997,0.005107707343995571,0.01243935339152813,0.01079176552593708,0.05526680499315262,-0.05971769988536835,-0.047157011926174164,0.0242961123585701,0.00011041713878512383,0.05754551663994789,-0.03429858013987541,0.052277952432632446,8.407235145568848e-05,0.002117451513186097,0.028484905138611794,-0.07576078921556473,0.017669083550572395,0.005677991081029177,-0.03048168495297432,-0.02129139006137848,-0.0166553296148777,-0.014433581382036209,0.019545523449778557,0.06050103157758713,-0.00736823957413435,0.010050298646092415,-0.005860527977347374,-0.016515623778104782,-0.030869776383042336,-0.012969352304935455,0.018555793911218643,0.06230563670396805,0.02558485046029091,0.008953921496868134,-0.00261849258095026,0.02023984119296074,0.044465117156505585
1005,http://mouse.owl#MA_0001326,http://human.owl#NCI_C49262,http://mouse.owl#MA_0001326-http://human.owl#NCI_C49262,True,-0.019917454570531845,0.03602305054664612,-0.023297036066651344,0.000652736984193325,0.015863431617617607,-0.01681954227387905,0.037841420620679855,-0.007507622241973877,0.0005336555186659098,0.00715278647840023,-0.025188522413372993,-0.0008783414959907532,-0.012223459780216217,0.025889966636896133,0.030756589025259018,0.005275864154100418,0.018058616667985916,0.0032255277037620544,-0.05476760491728783,-0.021722955629229546,0.012806160375475883,-0.01668248325586319,0.03669366613030434,-0.008520263247191906,0.0050584422424435616,-0.015477379783987999,0.029064547270536423,0.020042844116687775,-0.05417203530669212,-0.014545240439474583,0.028148658573627472,-0.027754146605730057,-0.0036213300190865993,-0.028993606567382812,0.008398451842367649,0.041972868144512177,0.03307012468576431,-0.02326381392776966,0.013626525178551674,0.01636899635195732,-0.0025696493685245514,-0.023134928196668625,-0.04068491980433464,-0.0022884057834744453,0.07032527029514313,0.014120847918093204,-0.01713506318628788,0.0009560887701809406,0.01321531180292368,0.007342752534896135
660,http://mouse.owl#MA_0002288,http://human.owl#NCI_C32462,http://mouse.owl#MA_0002288-http://human.owl#NCI_C32462,True,-0.01661599427461624,0.029098782688379288,-0.011934707872569561,-0.00938049703836441,0.019464287906885147,-0.015607444569468498,0.025129377841949463,0.013470802456140518,-0.0008672196418046951,0.0029835598543286324,-0.020284347236156464,0.023456627503037453,0.006701710633933544,-0.013210282661020756,-0.003789996262639761,0.025277499109506607,-0.009237299673259258,0.02284863218665123,-0.023650486022233963,0.010046517476439476,0.022865429520606995,0.0017195926047861576,0.04988498240709305,-0.0005279425531625748,0.024342846125364304,-0.009870869107544422,-0.009839225560426712,0.00514418538659811,-0.0002035108336713165,-0.01551884226500988,0.030734078958630562,-0.015246020630002022,0.03716424107551575,0.00844247080385685,0.00048619136214256287,0.004835788160562515,0.026341309770941734,0.009312652051448822,-0.006109242327511311,0.0057581039145588875,-0.01886209286749363,0.0026045884005725384,-0.004674543160945177,-0.019898654893040657,0.011818110942840576,-0.01131256204098463,0.0011354607995599508,0.004979850258678198,0.011978386901319027,0.02199016511440277
1201,http://mouse.owl#MA_0002105,http://human.owl#NCI_C52689,http://mouse.owl#MA_0002105-http://human.owl#NCI_C52689,True,0.0081151332706213,-0.013905439525842667,-0.02793126180768013,-0.019553594291210175,0.011052768677473068,-0.03369560465216637,0.050417348742485046,0.04986408352851868,-0.02509284019470215,0.0018870271742343903,0.012164684943854809,0.011028287932276726,-0.021544257178902626,-0.003319237381219864,-0.009638998657464981,-0.03009801171720028,0.025934413075447083,0.0464329794049263,-0.021700754761695862,-0.02871686965227127,0.019511254504323006,-0.01009785383939743,0.037961333990097046,-0.0039426484145224094,0.03307967260479927,-0.021462060511112213,0.012333274818956852,0.032187093049287796,-0.051066599786281586,-7.39898532629013e-05,-0.01271364837884903,-0.046402134001255035,0.02880610153079033,-0.036905743181705475,-0.007490897085517645,-0.004056734964251518,0.022467005997896194,-0.028038954362273216,0.011837590485811234,-0.02804948389530182,0.01377846673130989,-0.020915286615490913,-0.030556831508874893,0.002922637388110161,0.06808695197105408,0.048126451671123505,-0.0009567653760313988,0.02007400430738926,-0.008211668580770493,0.025508854538202286
932,http://mouse.owl#MA_0000715,http://human.owl#NCI_C49321,http://mouse.owl#MA_0000715-http://human.owl#NCI_C49321,True,-0.04675595089793205,0.03056607022881508,-0.03445855528116226,0.009622827172279358,0.044706977903842926,-0.014533448033034801,0.012589653953909874,0.008867859840393066,-0.041977256536483765,0.010026160627603531,0.006629139184951782,-0.023393549025058746,-0.0010899659246206284,-0.0071958089247345924,-0.008439949713647366,-0.005477226339280605,0.012423571199178696,0.0616021603345871,-0.05993626266717911,-0.02309471368789673,0.014134161174297333,-0.028540829196572304,0.023971375077962875,-0.025927558541297913,0.04851021245121956,-0.001425318419933319,0.024782024323940277,0.02460164949297905,-0.04894126579165459,-0.006283152848482132,0.01779400371015072,-0.02587868645787239,0.015358388423919678,0.0013507413677871227,-0.0015367799205705523,-0.015470108017325401,0.04913486912846565,-0.027761483564972878,0.02847141958773136,0.02393735945224762,-0.024449463933706284,-0.02760787308216095,-0.02897372469305992,-0.026500137522816658,0.054471541196107864,0.018973292782902718,-0.020861342549324036,-0.003668420948088169,-0.014420817606151104,0.02635268121957779
1074,http://mouse.owl#MA_0001862,http://human.owl#NCI_C33797,http://mouse.owl#MA_0001862-http://human.owl#NCI_C33797,True,-0.006572013255208731,0.037095729261636734,-0.046744052320718765,-0.027220649644732475,0.036471519619226456,-0.03337924927473068,0.010498369112610817,-0.024840932339429855,-0.06453515589237213,-0.007289945147931576,0.011289134621620178,0.0004953499883413315,0.026056038215756416,-0.010181903839111328,0.035151299089193344,0.04299691319465637,0.03726022318005562,0.021520044654607773,-0.04158587381243706,-0.00035261502489447594,0.023806314915418625,-0.006342517212033272,0.034475672990083694,-0.0032189926132559776,0.017989452928304672,-0.02147829718887806,-0.011618418619036674,0.03487427160143852,-0.016941893845796585,0.004323512315750122,0.015407143160700798,-0.01665845699608326,-0.013243505731225014,0.0031011546961963177,-0.01858568750321865,-0.009033940732479095,0.03782320395112038,0.015187646262347698,0.027859199792146683,0.027534998953342438,0.011447631753981113,-0.012390431016683578,0.026685601100325584,0.010471097193658352,0.07276923209428787,0.03354593738913536,0.0035474044270813465,-0.025730209425091743,0.005102904513478279,-0.014337670058012009
532,http://mouse.owl#MA_0002309,http://human.owl#NCI_C52560,http://mouse.owl#MA_0002309-http://human.owl#NCI_C52560,True,-0.012527968734502792,0.00496232183650136,0.004415098577737808,-0.01339118741452694,0.006845930125564337,-0.028348831459879875,0.019079366698861122,-0.001167320879176259,-0.025830844417214394,-0.012868228368461132,-0.007221992127597332,0.00265663955360651,0.004407217260450125,0.03567473590373993,-0.02010037750005722,0.022067107260227203,0.017240848392248154,0.031079096719622612,-0.015674013644456863,-0.02274424023926258,-0.008664941415190697,0.015187693759799004,0.04651161655783653,0.008733294904232025,0.032626789063215256,0.013570936396718025,-0.01289124134927988,0.010693942196667194,-0.006570285186171532,0.025073420256376266,0.010949005372822285,-0.03824850916862488,-0.01042797788977623,-0.01659664511680603,-0.03185224533081055,-0.024215184152126312,0.04901154339313507,-0.008211816661059856,0.04077737033367157,-0.015087634325027466,-0.011006196960806847,-0.022497449070215225,0.02485840767621994,0.00017291773110628128,0.02432723343372345,-0.015634890645742416,0.029969006776809692,-0.0010891417041420937,0.0001303739845752716,0.03310326114296913
199,http://mouse.owl#MA_0002496,http://human.owl#NCI_C32992,http://mouse.owl#MA_0002496-http://human.owl#NCI_C32992,True,-0.04086225479841232,0.01285830419510603,-0.05221261829137802,-0.03260568529367447,0.03484578803181648,0.0032893777824938297,0.027436086907982826,0.030112555250525475,-0.0921182781457901,0.02974621206521988,-0.022577829658985138,0.007973765954375267,0.014887917786836624,-0.018138613551855087,0.02666616626083851,0.03630053251981735,0.039722952991724014,0.11057361215353012,-0.06559457629919052,-0.08568456768989563,0.015207234770059586,0.0354025699198246,0.0593021959066391,-0.07281990349292755,0.03916023299098015,-0.005296790972352028,0.07023544609546661,0.051990143954753876,-0.07205753773450851,-0.024425452575087547,0.02842167392373085,-0.03809283301234245,0.004874441772699356,-0.01684386096894741,-0.03915926069021225,0.028195949271321297,0.0499204620718956,0.033304277807474136,0.012266556732356548,0.04045854136347771,6.555020809173584e-05,-0.06542094051837921,-0.03512577340006828,0.020808901637792587,0.12243236601352692,0.03695109114050865,-0.007399189285933971,-0.05300447717308998,0.04016416519880295,0.010810000821948051
904,http://mouse.owl#MA_0001097,http://human.owl#NCI_C12761,http://mouse.owl#MA_0001097-http://human.owl#NCI_C12761,True,-0.02548086643218994,0.012030909769237041,-0.055231332778930664,0.016797613352537155,0.012582432478666306,-0.04707356542348862,0.06938868016004562,0.03199031949043274,-0.0721699446439743,0.038623955100774765,-0.020069507881999016,0.0020245909690856934,0.004086080938577652,0.020260818302631378,-0.010494237765669823,-0.02682787925004959,0.01384786982089281,0.02946050837635994,-0.06779411435127258,-0.06659846007823944,0.0069548143073916435,-0.008370168507099152,0.06769321858882904,-0.015948697924613953,0.014329798519611359,0.0007316216360777617,0.030534569174051285,0.07705722749233246,-0.053432680666446686,-0.027055589482188225,0.03866364434361458,-0.05217054486274719,0.015439927577972412,-0.038527488708496094,-0.0241167563945055,0.02925673872232437,0.0650990903377533,0.012670569121837616,0.01836100034415722,0.0008043348789215088,-0.001746214460581541,-0.02885884791612625,-0.05812327191233635,-0.024264836683869362,0.07137871533632278,0.04199764132499695,-0.01604684442281723,-0.018589142709970474,0.01522737741470337,0.004444420337677002
1227,http://mouse.owl#MA_0000650,http://human.owl#NCI_C52719,http://mouse.owl#MA_0000650-http://human.owl#NCI_C52719,True,-0.026511598378419876,0.016948970034718513,-0.03628256916999817,-0.0009389369515702128,0.023113345727324486,-0.010473614558577538,0.03346439450979233,0.0408826619386673,-0.0764370709657669,0.005306297913193703,-0.024964934214949608,-0.003178587183356285,-0.0027088839560747147,-0.009114393964409828,0.0010734610259532928,0.0081294234842062,0.02451716549694538,0.04619193822145462,-0.038646258413791656,0.003695049788802862,-0.007338264491409063,0.006191720254719257,0.0626189261674881,-0.02393738180398941,0.029998930171132088,-0.03172599524259567,0.02073168382048607,0.048736821860075,-0.058165550231933594,-0.01329847238957882,0.004248093813657761,-0.013876490294933319,-0.007772992365062237,-6.247777491807938e-06,0.010589255951344967,-0.009138715453445911,0.03972841799259186,-0.042321596294641495,-0.010736679658293724,0.02736419066786766,0.01890256628394127,-0.017771851271390915,-0.01414343249052763,-0.05004343390464783,0.0651203989982605,0.03430289402604103,-0.0071416255086660385,-0.0370035395026207,0.010814042761921883,-0.01909838616847992
