,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
224,http://www.bbc.co.uk/things/163#id,http://www.bbc.co.uk/things/1214072996#id,http://www.bbc.co.uk/things/163#id-http://www.bbc.co.uk/things/1214072996#id,True,-0.10048777610063553,0.06531310081481934,0.09644678980112076,0.15937551856040955,-0.020683474838733673,-0.09907437860965729,0.08024869859218597,0.3224042057991028,-0.15547877550125122,0.07686664164066315,0.18595542013645172,-0.08830755949020386,0.07995610684156418,-0.08535735309123993,0.057657673954963684,0.0312490314245224,0.2759896516799927,-0.046291835606098175,-0.1568928360939026,-0.20091095566749573
68,http://www.bbc.co.uk/things/33#id,http://www.bbc.co.uk/things/1593726924#id,http://www.bbc.co.uk/things/33#id-http://www.bbc.co.uk/things/1593726924#id,True,-0.0425974540412426,-0.04344446212053299,0.12428668141365051,0.03276887163519859,-0.001114819198846817,-0.0534898117184639,0.06255634129047394,0.3772776126861572,-0.2345544993877411,-0.0007241694256663322,0.2701376676559448,-0.07140400260686874,0.11530792713165283,-0.023602046072483063,0.12738704681396484,0.12608115375041962,0.2955566644668579,-0.11321046948432922,-0.2237008512020111,-0.23251913487911224
222,http://www.bbc.co.uk/things/294#id,http://www.bbc.co.uk/things/294#id,http://www.bbc.co.uk/things/294#id-http://www.bbc.co.uk/things/294#id,True,-0.0461551733314991,0.02243606373667717,0.09732615947723389,0.05041390657424927,0.00028778286650776863,-0.09855121374130249,0.08270543068647385,0.2219393104314804,-0.148263081908226,-0.036798231303691864,0.10277485847473145,-0.05229613929986954,0.08887694776058197,-0.05651932582259178,0.1319042444229126,0.06185128539800644,0.12661339342594147,-0.06353537738323212,-0.059269778430461884,-0.13804832100868225
37,http://www.bbc.co.uk/things/70#id,http://www.bbc.co.uk/things/70#id,http://www.bbc.co.uk/things/70#id-http://www.bbc.co.uk/things/70#id,True,-0.1204795092344284,0.1050262302160263,0.1630166918039322,0.02389906346797943,-0.010422620922327042,-0.07586111128330231,0.1559404879808426,0.29049956798553467,-0.11767254769802094,-0.0022369101643562317,0.16894090175628662,-0.04736049845814705,0.14145468175411224,-0.009369263425469398,0.07851187884807587,0.08025407791137695,0.17320780456066132,-0.13375084102153778,-0.11498887836933136,-0.16031990945339203
16,http://www.bbc.co.uk/things/226#id,http://www.bbc.co.uk/things/1819853617#id,http://www.bbc.co.uk/things/226#id-http://www.bbc.co.uk/things/1819853617#id,True,-0.0625925064086914,0.020988281816244125,0.22620627284049988,0.1357981115579605,0.002981745870783925,-0.06828920543193817,0.1445382535457611,0.31807416677474976,-0.22620099782943726,-0.0026408247649669647,0.20568117499351501,-0.11866120994091034,0.08605895936489105,-0.049562741070985794,0.16989931464195251,0.06349259614944458,0.2458849996328354,-0.12922826409339905,-0.29093021154403687,-0.2089851200580597
119,http://www.bbc.co.uk/things/156#id,http://www.bbc.co.uk/things/156#id,http://www.bbc.co.uk/things/156#id-http://www.bbc.co.uk/things/156#id,True,-0.08039169013500214,0.05447494983673096,0.11688442528247833,0.1003408282995224,0.012240046635270119,0.0017483718693256378,0.08540351688861847,0.21792671084403992,-0.2618359923362732,-0.025175854563713074,0.044603560119867325,-0.07682769000530243,0.04206917807459831,-0.047931015491485596,0.14114387333393097,-0.008988261222839355,0.21361517906188965,-0.1222040206193924,-0.20611843466758728,-0.21460774540901184
268,http://www.bbc.co.uk/things/310#id,http://www.bbc.co.uk/things/572511031#id,http://www.bbc.co.uk/things/310#id-http://www.bbc.co.uk/things/572511031#id,True,0.006718031130731106,-0.018219444900751114,0.16087880730628967,0.06643322110176086,0.004859102424234152,-0.0795171707868576,0.06826025247573853,0.15981687605381012,-0.14935699105262756,-0.029737239703536034,0.07971100509166718,0.016443897038698196,0.05203455686569214,-0.01335778646171093,0.15389281511306763,0.07576630264520645,0.13350066542625427,-0.06401456892490387,-0.23470397293567657,-0.13997450470924377
269,http://www.bbc.co.uk/things/139#id,http://www.bbc.co.uk/things/139#id,http://www.bbc.co.uk/things/139#id-http://www.bbc.co.uk/things/139#id,True,-0.0026797503232955933,0.06409524381160736,0.1469411551952362,0.006002306006848812,0.03603418543934822,-0.055974096059799194,0.1095428615808487,0.26513177156448364,-0.11990001797676086,0.023242715746164322,0.16492509841918945,-0.012013059109449387,0.15505078434944153,-0.03412004932761192,0.14323894679546356,0.06715463846921921,0.2222360372543335,-0.06951844692230225,-0.15420757234096527,-0.08927368372678757
67,http://www.bbc.co.uk/things/322#id,http://www.bbc.co.uk/things/1629721753#id,http://www.bbc.co.uk/things/322#id-http://www.bbc.co.uk/things/1629721753#id,True,0.00265471450984478,-0.04061141237616539,0.19059522449970245,0.041383884847164154,-0.06489498913288116,-0.07869497686624527,0.10228709876537323,0.2353750467300415,-0.2620505094528198,0.011515185236930847,0.14386989176273346,-0.08842170238494873,0.033864397555589676,-0.005001216195523739,0.1322503238916397,0.011763530783355236,0.2403317093849182,-0.06811153888702393,-0.20298053324222565,-0.13528499007225037
101,http://www.bbc.co.uk/things/202#id,http://www.bbc.co.uk/things/815017456#id,http://www.bbc.co.uk/things/202#id-http://www.bbc.co.uk/things/815017456#id,True,0.007262846454977989,0.04840034618973732,0.2048521339893341,0.11157060414552689,-0.03546326234936714,-0.10096735507249832,0.1899062991142273,0.28279393911361694,-0.16728980839252472,-0.010656634345650673,0.1797703355550766,-0.0732170045375824,0.15458257496356964,-0.1341431438922882,0.1901281177997589,0.05137290060520172,0.327343612909317,-0.06023309752345085,-0.17918726801872253,-0.18759319186210632
69,http://www.bbc.co.uk/things/345#id,http://www.bbc.co.uk/things/876634319#id,http://www.bbc.co.uk/things/345#id-http://www.bbc.co.uk/things/876634319#id,True,-0.049484435468912125,-0.017143921926617622,0.1648796945810318,0.08275025337934494,0.0069816820323467255,-0.02418431080877781,0.1282050907611847,0.2679237425327301,-0.2255975306034088,0.0023556016385555267,0.16801640391349792,-0.05748654901981354,0.10126832127571106,-0.0741877630352974,0.10137515515089035,0.12643951177597046,0.30856043100357056,-0.1079428568482399,-0.2510700821876526,-0.24640817940235138
31,http://www.bbc.co.uk/things/47#id,http://www.bbc.co.uk/things/1965313505#id,http://www.bbc.co.uk/things/47#id-http://www.bbc.co.uk/things/1965313505#id,True,-0.10561199486255646,0.031745899468660355,0.176873117685318,0.03351430594921112,-0.07975891977548599,-0.10770988464355469,0.150785893201828,0.2694336771965027,-0.2520618140697479,-0.025772353634238243,0.17765574157238007,-0.022678235545754433,0.018998127430677414,-0.02446194551885128,0.06903259456157684,0.0559365376830101,0.23767566680908203,-0.056274935603141785,-0.24487362802028656,-0.20025880634784698
172,http://www.bbc.co.uk/things/311#id,http://www.bbc.co.uk/things/710351092#id,http://www.bbc.co.uk/things/311#id-http://www.bbc.co.uk/things/710351092#id,True,-0.09018760919570923,0.09733067452907562,0.08364564180374146,0.1165831983089447,0.014481998980045319,0.037959396839141846,0.10532752424478531,0.32611238956451416,-0.10165829956531525,-0.07383817434310913,0.16774365305900574,-0.06301428377628326,0.10122596472501755,0.0074691008776426315,0.0686357170343399,0.06758307665586472,0.2614332139492035,-0.13952530920505524,-0.1366371065378189,-0.219009667634964
148,http://www.bbc.co.uk/things/51#id,http://www.bbc.co.uk/things/51#id,http://www.bbc.co.uk/things/51#id-http://www.bbc.co.uk/things/51#id,True,-0.04268123209476471,0.04819520562887192,0.0566929467022419,0.05990059673786163,-0.04266296327114105,-0.05390031635761261,0.12393397837877274,0.27103137969970703,-0.18960583209991455,0.10675665736198425,0.13090768456459045,0.01398029737174511,0.0963066816329956,-0.0007176725193858147,0.20528534054756165,0.030092619359493256,0.20189055800437927,-0.12077058106660843,-0.09751544892787933,-0.1899946928024292
223,http://www.bbc.co.uk/things/87#id,http://www.bbc.co.uk/things/87#id,http://www.bbc.co.uk/things/87#id-http://www.bbc.co.uk/things/87#id,True,-0.025762801989912987,-0.00953184999525547,0.1642119586467743,0.024056334048509598,0.0014510825276374817,-0.06972640007734299,0.08550261706113815,0.22247612476348877,-0.14484697580337524,0.009203005582094193,0.12550027668476105,-0.07020406424999237,0.06688419729471207,-0.0091226976364851,0.14675557613372803,0.09904901683330536,0.2912469208240509,-0.12185156345367432,-0.17983980476856232,-0.16954082250595093
114,http://www.bbc.co.uk/things/211#id,http://www.bbc.co.uk/things/245125157#id,http://www.bbc.co.uk/things/211#id-http://www.bbc.co.uk/things/245125157#id,True,-0.0019877515733242035,0.026112109422683716,0.0777188315987587,0.1150703877210617,-0.040471598505973816,-0.08253489434719086,0.10154660046100616,0.19671544432640076,-0.22127194702625275,-0.01771106757223606,0.11682970821857452,-0.0772450640797615,0.08396010100841522,-0.03487683832645416,0.09347064793109894,0.06434530019760132,0.18119117617607117,-0.10610102117061615,-0.16246333718299866,-0.1376739740371704
