,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
534,http://www.Department0.University0.edu/Publication308,http://www.ldbc.eu/dd8375d2-f29a-4176-bf2d-747c6057424f,http://www.Department0.University0.edu/Publication308-http://www.ldbc.eu/dd8375d2-f29a-4176-bf2d-747c6057424f,True,0.03539831563830376,-0.010588891804218292,0.1342468112707138,-0.01413557305932045,0.15937578678131104,0.04607250913977623,0.3143661618232727,0.24334463477134705,-0.27495625615119934,-0.10019681602716446
543,http://www.Department0.University0.edu/Publication144,http://www.ldbc.eu/15a0f89c-9edb-4b39-b3d7-2c60941a765e,http://www.Department0.University0.edu/Publication144-http://www.ldbc.eu/15a0f89c-9edb-4b39-b3d7-2c60941a765e,True,-0.11499406397342682,0.14249101281166077,0.11890529096126556,-0.08230740576982498,0.14342623949050903,-0.007369745522737503,0.22091203927993774,0.04196629673242569,-0.0996895581483841,0.009053666144609451
989,http://www.College0.University0.edu/woman_student126,http://www.ldbc.eu/24f13677-c117-49ba-b864-4d42cf988d34,http://www.College0.University0.edu/woman_student126-http://www.ldbc.eu/24f13677-c117-49ba-b864-4d42cf988d34,True,0.007963132113218307,-0.06587710976600647,0.18191300332546234,0.0028974302113056183,0.254428505897522,-0.06747448444366455,0.5939274430274963,0.21768710017204285,-0.42433393001556396,-0.24182558059692383
996,http://www.College0.University0.edu/woman_student21,http://www.ldbc.eu/ab9a70ba-3b49-4e9d-b4f4-90790f972d93,http://www.College0.University0.edu/woman_student21-http://www.ldbc.eu/ab9a70ba-3b49-4e9d-b4f4-90790f972d93,True,0.00850987434387207,0.03539472818374634,0.13863477110862732,-0.12997901439666748,0.21372565627098083,-0.20392775535583496,0.27691054344177246,0.3339036703109741,-0.3909969925880432,-0.12649103999137878
997,http://www.Department0.University0.edu/Publication291,http://www.ldbc.eu/842e5d91-983e-4324-80ad-ba5e6f34b130,http://www.Department0.University0.edu/Publication291-http://www.ldbc.eu/842e5d91-983e-4324-80ad-ba5e6f34b130,True,-0.007223434280604124,-0.027615966275334358,0.16086505353450775,0.0231541208922863,-0.061280809342861176,-0.04373962804675102,0.23890988528728485,0.23791301250457764,-0.20877164602279663,-0.18103888630867004
893,http://www.College0.University0.edu/woman_student167,http://www.ldbc.eu/c8e3e520-eedd-4b7e-8697-3d543ef36777,http://www.College0.University0.edu/woman_student167-http://www.ldbc.eu/c8e3e520-eedd-4b7e-8697-3d543ef36777,True,0.08015851676464081,0.10028699785470963,0.26422202587127686,0.06419550627470016,0.18396306037902832,-0.09199777245521545,0.33035486936569214,0.3535263240337372,-0.27669578790664673,-0.12148669362068176
316,http://www.Department0.University0.edu/Publication290,http://www.ldbc.eu/43e89db0-5dc0-422c-b647-31214d845626,http://www.Department0.University0.edu/Publication290-http://www.ldbc.eu/43e89db0-5dc0-422c-b647-31214d845626,True,-0.09515320509672165,0.007521919906139374,0.07172244787216187,-0.09377986192703247,0.06422639638185501,-0.13044822216033936,0.20991498231887817,0.12877047061920166,-0.22359775006771088,-0.1322442889213562
731,http://www.Department0.University0.edu/UndergraduateStudent166,http://www.ldbc.eu/957af3a5-4aa1-4c30-88ae-3591713e7a1c,http://www.Department0.University0.edu/UndergraduateStudent166-http://www.ldbc.eu/957af3a5-4aa1-4c30-88ae-3591713e7a1c,True,-0.07932693511247635,0.1413191556930542,0.04419521614909172,-0.16085284948349,0.41245558857917786,-0.14448978006839752,0.5225773453712463,0.3162756860256195,-0.4864654839038849,-0.2758440673351288
802,http://www.College0.University0.edu/woman_student33,http://www.ldbc.eu/2eeeab3a-0bae-4063-9723-d6a6e312e34f,http://www.College0.University0.edu/woman_student33-http://www.ldbc.eu/2eeeab3a-0bae-4063-9723-d6a6e312e34f,True,0.17333084344863892,-0.14208155870437622,0.26478111743927,-0.14620618522167206,0.15620452165603638,0.009647581726312637,0.41169852018356323,0.4004485607147217,-0.543305516242981,-0.2620612382888794
589,http://www.College0.University0.edu/woman_student179,http://www.ldbc.eu/184df301-6caa-4e66-8209-e148977b254a,http://www.College0.University0.edu/woman_student179-http://www.ldbc.eu/184df301-6caa-4e66-8209-e148977b254a,True,0.1506689041852951,-0.17028692364692688,0.2754460573196411,-0.11671337485313416,0.17779198288917542,-0.10104928910732269,0.23008082807064056,0.2177736759185791,-0.3928457200527191,-0.27776771783828735
1143,http://www.Department0.University0.edu/UndergraduateStudent62,http://www.ldbc.eu/25f4d6e4-8bcf-4d5a-a134-00bd01ae9991,http://www.Department0.University0.edu/UndergraduateStudent62-http://www.ldbc.eu/25f4d6e4-8bcf-4d5a-a134-00bd01ae9991,True,0.038348544389009476,-0.07483765482902527,0.23581917583942413,-0.08345332741737366,0.2957465648651123,-0.21588121354579926,0.4907892942428589,0.4241602420806885,-0.6082591414451599,-0.2099449634552002
