,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
140,http://mouse.owl#MA_0000290,http://human.owl#NCI_C49477,http://mouse.owl#MA_0000290-http://human.owl#NCI_C49477,True,-0.06530721485614777,0.009061206132173538,-0.0365777462720871,0.014906823635101318,-0.0002950560301542282,-0.007748181000351906,0.025434603914618492,0.03306648135185242,-0.011308581568300724,0.04571600258350372,-0.03321382403373718,-0.006283314898610115,0.008698609657585621,-0.017847752198576927,0.0444064624607563,-0.04164499789476395,-0.04416026175022125,-0.06564326584339142,-0.023826470598578453,0.026575172320008278,-0.06435882300138474,0.044545531272888184,0.0852896198630333,-0.046046167612075806,-0.0008014515042304993,-0.01779068633913994,0.00900207832455635,0.1252378672361374,-0.07137874513864517,-0.060807131230831146,-0.0001397719606757164,-0.03767668828368187,-0.010587945580482483,-0.0928107351064682,0.0665680319070816,0.05841604620218277,0.15226760506629944,-0.003051263280212879,-0.03206563740968704,-0.06757505983114243
1100,http://mouse.owl#MA_0002720,http://human.owl#NCI_C33858,http://mouse.owl#MA_0002720-http://human.owl#NCI_C33858,True,-0.05478024482727051,0.055484429001808167,-0.02181776985526085,0.0431811548769474,-0.00962977297604084,-0.011795971542596817,-0.03156489133834839,0.08656869828701019,-0.02180957794189453,0.13187849521636963,-0.01868330128490925,-0.013268744572997093,0.05696757882833481,0.03996004909276962,0.10099479556083679,-0.037769872695207596,0.007985605858266354,-0.05288296192884445,-0.04919912666082382,0.033487822860479355,-0.07237440347671509,0.0018860381096601486,0.046049121767282486,-0.04939834773540497,0.06763895601034164,-0.04776127636432648,0.04810245335102081,0.1328062117099762,-0.0927073135972023,-0.033080801367759705,0.06061098352074623,0.01664702408015728,-0.034774050116539,-0.09059867262840271,0.031544968485832214,0.03350694850087166,0.16613554954528809,0.024541275575757027,-0.07808936387300491,-0.08728808164596558
1005,http://mouse.owl#MA_0000892,http://human.owl#NCI_C52733,http://mouse.owl#MA_0000892-http://human.owl#NCI_C52733,True,-0.06265472620725632,0.002218887209892273,0.0008074494544416666,0.028848592191934586,0.0026536970399320126,0.0033458974212408066,0.020302142947912216,0.030889499932527542,-0.034609872847795486,0.061381205916404724,0.020407166332006454,-0.011478297412395477,-0.01745906099677086,-0.016929112374782562,0.041662465780973434,-0.05665861815214157,0.0014386093243956566,-0.021472306922078133,-0.03666530176997185,0.04774990677833557,-0.026563819497823715,0.02179221250116825,0.030709518119692802,-0.05013875663280487,0.017662381753325462,-0.028992392122745514,0.07823403924703598,0.07178688049316406,-0.046967245638370514,-0.02765735797584057,0.030658304691314697,-0.032953232526779175,-0.010564066469669342,-0.016681043431162834,0.07813969254493713,0.02149239555001259,0.06842192262411118,-0.011989763006567955,-0.0897294208407402,-0.01895996369421482
660,http://mouse.owl#MA_0002034,http://human.owl#NCI_C12838,http://mouse.owl#MA_0002034-http://human.owl#NCI_C12838,True,-0.0726434513926506,0.023960746824741364,-0.007063152734190226,0.060375768691301346,0.015504119917750359,-0.022400155663490295,-0.01493636704981327,0.06359630078077316,0.008072095923125744,0.08340820670127869,-0.034223224967718124,-0.03056429885327816,0.012537631206214428,0.0047400835901498795,0.04036702960729599,-0.030046062543988228,-0.0030773812904953957,-0.04448011890053749,-0.015327006578445435,-0.006591330282390118,-0.043828584253787994,-0.0169480312615633,0.06758548319339752,-0.01872457191348076,0.043346576392650604,0.0060580093413591385,0.002585330046713352,0.04769653081893921,-0.0364999920129776,-0.03185559809207916,0.01295766606926918,-0.014705736190080643,-0.004524094518274069,-0.0766865536570549,0.027375521138310432,0.04016037657856941,0.07822012156248093,0.030122462660074234,-0.06417597830295563,-0.06019236519932747
1201,http://mouse.owl#MA_0000217,http://human.owl#NCI_C12466,http://mouse.owl#MA_0000217-http://human.owl#NCI_C12466,True,-0.11539600789546967,0.07899519801139832,-0.014577305875718594,0.044108420610427856,-0.0012024473398923874,-0.0031855441629886627,-0.00980723649263382,0.09360148012638092,0.02080807089805603,0.10222886502742767,-0.03812825679779053,-0.008466657251119614,0.04759517312049866,0.054554179310798645,0.1537056714296341,-0.026926280930638313,0.0003607443068176508,-0.05913611128926277,-0.06259620934724808,0.03776088356971741,-0.1219339519739151,0.03647352010011673,0.07629402726888657,-0.026292327791452408,0.04159170389175415,-0.06765640527009964,0.11095966398715973,0.17656448483467102,-0.15754064917564392,-0.06657148897647858,0.0403406098484993,-0.0028791227377951145,0.013274156488478184,-0.07999750971794128,0.07248520106077194,0.0731106773018837,0.2551928758621216,-0.003995933569967747,-0.12707732617855072,-0.10549870133399963
932,http://mouse.owl#MA_0000704,http://human.owl#NCI_C49330,http://mouse.owl#MA_0000704-http://human.owl#NCI_C49330,True,-0.02402857318520546,0.04026828706264496,-0.024090774357318878,0.02818218432366848,-0.0006236510816961527,0.023990539833903313,0.0013927146792411804,0.04116598889231682,0.009262196719646454,0.06686468422412872,-0.017312558367848396,0.02469414286315441,-0.020383888855576515,-0.016893520951271057,0.07027652114629745,-0.004831267520785332,0.01882079616189003,-0.03267890587449074,-0.03654926270246506,0.022952992469072342,-0.06982506811618805,-0.0017866138368844986,0.034849636256694794,-0.03249656409025192,0.034618791192770004,-0.011409812606871128,0.047410741448402405,0.07889767736196518,-0.028888985514640808,-0.02284475788474083,0.00934610702097416,-0.004417778924107552,-0.04898475483059883,-0.054722629487514496,0.03510461002588272,0.05401499569416046,0.08705565333366394,0.03954309970140457,-0.05688575282692909,-0.0011120005510747433
1074,http://mouse.owl#MA_0001173,http://human.owl#NCI_C52809,http://mouse.owl#MA_0001173-http://human.owl#NCI_C52809,True,-0.05558253824710846,0.014846683479845524,-0.042213939130306244,0.028204981237649918,-0.004365693777799606,-0.0033682268112897873,-0.00806858204305172,0.028880681842565536,-0.03845655918121338,0.0453701913356781,-0.022017579525709152,-0.0010329592041671276,0.021620796993374825,0.006261402741074562,0.0012427465990185738,-0.011533643119037151,-0.018392527475953102,-0.024688933044672012,0.012607144191861153,0.03169070929288864,-0.06220920383930206,0.033958740532398224,0.02301810123026371,-0.028197411447763443,-0.01792716607451439,0.016983376815915108,0.004640011116862297,0.019133733585476875,-0.03413170203566551,-0.005304317455738783,0.029670659452676773,0.0016651805490255356,0.014256173744797707,-0.0025140675716102123,-0.009569864720106125,0.053292401134967804,0.02649071253836155,0.02260613813996315,-0.03542155772447586,-0.03987719118595123
532,http://mouse.owl#MA_0002501,http://human.owl#NCI_C13356,http://mouse.owl#MA_0002501-http://human.owl#NCI_C13356,True,-0.047417305409908295,0.030900945886969566,-0.039669156074523926,0.013866418041288853,-0.01586766541004181,-0.016893211752176285,-0.021017761901021004,0.018025847151875496,-0.006822417490184307,0.04649890959262848,0.010334104299545288,-0.03714416176080704,0.005876566283404827,0.04108399897813797,0.043117061257362366,-0.04035582393407822,-0.04322170466184616,-0.027868997305631638,-0.004540524445474148,0.02123761549592018,-0.05820983648300171,0.029130974784493446,0.05296527221798897,-0.001878554467111826,0.02878636121749878,-0.0021317952778190374,0.014997558668255806,0.10969755053520203,-0.06011335924267769,-0.06000561639666557,0.026719162240624428,-0.026475798338651657,-0.013582977466285229,-0.061334278434515,0.04790780320763588,0.06406180560588837,0.12446893751621246,0.01603037118911743,-0.06914224475622177,-0.05113719031214714
199,http://mouse.owl#MA_0001242,http://human.owl#NCI_C12707,http://mouse.owl#MA_0001242-http://human.owl#NCI_C12707,True,-0.07133457809686661,0.007340781856328249,-0.011925899423658848,0.049006588757038116,0.011032192967832088,0.02466966211795807,0.020027849823236465,0.008322753012180328,-0.009083081036806107,0.071706622838974,0.006321204826235771,0.002864475129172206,-0.020206952467560768,0.005263391882181168,0.05091577395796776,-0.04210225120186806,0.0010567400604486465,-0.03143101930618286,-0.0009064009645953774,0.03324379026889801,-0.024313461035490036,0.024403735995292664,0.03255501389503479,-0.0196386706084013,0.04600885510444641,-0.010783511213958263,0.0045615918934345245,0.06773263961076736,-0.07788680493831635,-0.03924133628606796,0.04525996372103691,0.013368849642574787,-0.01998581923544407,-0.04318757355213165,0.04253653064370155,0.021627943962812424,0.07431062310934067,-0.0041673630475997925,-0.061574824154376984,-0.05646272748708725
904,http://mouse.owl#MA_0000270,http://human.owl#NCI_C33736,http://mouse.owl#MA_0000270-http://human.owl#NCI_C33736,True,-0.10161582380533218,0.05655524134635925,-0.0426982045173645,0.05560919642448425,-0.024006325751543045,-0.005113186780363321,0.00800212100148201,0.08868658542633057,-0.030964704230427742,0.0980914831161499,-0.014561591669917107,-0.037967003881931305,0.018528781831264496,0.04489123821258545,0.06849802285432816,-0.014037467539310455,0.02775331400334835,-0.03840629383921623,-0.02883891761302948,0.01659303344786167,-0.010844004340469837,-0.012564968317747116,0.030120527371764183,-0.015741456300020218,0.03497501462697983,-0.027822548523545265,0.07754458487033844,0.08670035749673843,-0.11828933656215668,-0.010988556779921055,0.05164146423339844,-0.03575023636221886,-0.014662019908428192,-0.045467808842659,0.029497696086764336,0.09065663814544678,0.16699379682540894,0.036591537296772,-0.060345359146595,-0.0812622681260109
