,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
0,http://mouse.owl#MA_0000263,http://human.owl#NCI_C12344,http://mouse.owl#MA_0000263-http://human.owl#NCI_C12344,True,-0.06140204519033432,-0.036640748381614685,0.06936969608068466,-0.04254662245512009,0.003918042406439781,-0.00017968006432056427,0.07236657291650772,0.0240042544901371,-0.058660220354795456,-0.022914130240678787,-0.019828053191304207,-0.005267213098704815,-0.03765091300010681,-0.07335692644119263,0.03713366761803627,-0.020067576318979263,0.09064771234989166,0.0959150418639183,-0.025445595383644104,0.04116206616163254,-0.0351245179772377,-0.027695465832948685,-0.05681994557380676,0.04950014129281044,0.02881089597940445,-0.009542346000671387,0.09695646166801453,-0.006193454843014479,-0.007007053587585688,0.04088491573929787
1,http://mouse.owl#MA_0001440,http://human.owl#NCI_C33725,http://mouse.owl#MA_0001440-http://human.owl#NCI_C33725,True,0.004741904325783253,0.03734978288412094,0.0744570791721344,-0.060179248452186584,-0.02241574227809906,0.01720033399760723,-0.00796311441808939,0.02481076680123806,0.004050388000905514,-0.029415031895041466,-0.023113980889320374,-0.014854786917567253,0.010556052438914776,0.005044459365308285,-0.016315510496497154,0.0008856579661369324,-0.010042553767561913,0.030104726552963257,0.005341336131095886,0.07214823365211487,-0.0034187287092208862,0.012538248673081398,0.05197972431778908,0.011744105257093906,0.03577214106917381,-0.005320336669683456,0.009196732193231583,0.014492183923721313,-0.029861245304346085,0.019670292735099792
2,http://mouse.owl#MA_0001105,http://human.owl#NCI_C12808,http://mouse.owl#MA_0001105-http://human.owl#NCI_C12808,True,0.001415260136127472,0.03277910128235817,0.0757342278957367,-0.04847586899995804,0.02721461094915867,0.01402836199849844,0.010407530702650547,0.007611198350787163,-0.08760588616132736,-0.015611602924764156,-0.03742201626300812,0.011632843874394894,-0.011537948623299599,-0.1297861486673355,0.0453706830739975,0.010254131630063057,0.03310464695096016,0.07072865962982178,0.010109023191034794,0.017683226615190506,-0.025597402825951576,-0.016100725159049034,-0.05701376870274544,0.06946991384029388,0.014237401075661182,0.015794649720191956,0.07789753377437592,-0.002698183059692383,-0.025523914024233818,0.03334076702594757
3,http://mouse.owl#MA_0000442,http://human.owl#NCI_C33839,http://mouse.owl#MA_0000442-http://human.owl#NCI_C33839,True,-0.09217187762260437,-0.0320754311978817,0.08671142160892487,-0.027767561376094818,0.05129261314868927,-0.04503185674548149,0.08179184049367905,0.023487839847803116,-0.031412556767463684,0.004873846657574177,-0.03264101222157478,0.07737481594085693,-0.07608389854431152,-0.09221664071083069,0.04339510574936867,-0.06937587261199951,0.07758694887161255,0.04694242775440216,-0.056134894490242004,0.09329129755496979,-0.021609285846352577,0.03498971089720726,-0.04193174093961716,0.11509716510772705,0.04401556774973869,0.04962335526943207,0.09629333019256592,-0.06044746935367584,-0.039232395589351654,0.0459759496152401
4,http://mouse.owl#MA_0000437,http://human.owl#NCI_C32998,http://mouse.owl#MA_0000437-http://human.owl#NCI_C32998,True,-0.10991963744163513,-0.01304486021399498,0.05316365510225296,-0.08207042515277863,0.06694651395082474,-0.055254124104976654,0.01493027526885271,0.022487686946988106,-0.02342420443892479,-0.011990061961114407,-0.03625030815601349,0.0280303955078125,-0.021171381697058678,-0.06484752893447876,0.0887790247797966,-0.04314986616373062,0.09520646929740906,0.09501180052757263,-0.05882978439331055,0.041825875639915466,-0.04403996467590332,-0.012422218918800354,0.021990224719047546,0.0538034588098526,-0.006180446594953537,0.0557413250207901,0.023182149976491928,0.05335105210542679,-0.014321526512503624,-0.0009845728054642677
5,http://mouse.owl#MA_0001899,http://human.owl#NCI_C49299,http://mouse.owl#MA_0001899-http://human.owl#NCI_C49299,True,-0.07925231754779816,0.0003204531967639923,0.13315564393997192,-0.0996028482913971,0.03116670995950699,0.01400018110871315,0.0641041174530983,0.05712483078241348,-0.11683598160743713,0.0007488199626095593,-0.05603019520640373,0.08019576966762543,-0.0860670879483223,-0.19354096055030823,0.10347951948642731,-0.011271005496382713,0.07132342457771301,0.08034875988960266,-0.026257723569869995,0.02000432088971138,-0.033622149378061295,-0.03360163792967796,0.020521782338619232,0.06622859835624695,0.006179505959153175,0.1194387674331665,0.1448880136013031,-0.00570800993591547,-0.03449758142232895,0.04888901486992836
6,http://mouse.owl#MA_0002544,http://human.owl#NCI_C33718,http://mouse.owl#MA_0002544-http://human.owl#NCI_C33718,True,-0.037465259432792664,-0.04077672213315964,0.02611381560564041,-0.016113175079226494,0.008397710509598255,0.00037026172503829,0.02153680846095085,0.011982366442680359,-0.02027566358447075,-0.011583453044295311,0.000598548911511898,0.017385490238666534,-0.043975964188575745,-0.09243369102478027,0.03807323798537254,-0.04936140775680542,0.011452068574726582,0.06831320375204086,-0.00569166848435998,0.019568126648664474,-0.02811475098133087,0.01638387329876423,-0.013278709724545479,0.018502352759242058,0.057921916246414185,-0.014218984171748161,0.010729555040597916,0.03361527621746063,0.02106809988617897,0.03396584838628769
7,http://mouse.owl#MA_0001436,http://human.owl#NCI_C33500,http://mouse.owl#MA_0001436-http://human.owl#NCI_C33500,True,-0.015097134746611118,0.031296346336603165,0.06268253922462463,-0.08932206779718399,0.03288699686527252,0.00632857158780098,-0.015452956780791283,0.021306071430444717,-0.02453676238656044,-0.030764663591980934,-0.029346348717808723,0.04102352261543274,0.010961008258163929,-0.0748894214630127,0.01651347614824772,-0.04115579277276993,0.042417973279953,0.01969277858734131,0.020531512796878815,0.013022951781749725,0.043791454285383224,-0.043300800025463104,0.04745831340551376,0.00666795764118433,0.012475134804844856,0.05135466903448105,0.021599382162094116,-0.014432284981012344,0.0013892389833927155,0.019359109923243523
8,http://mouse.owl#MA_0000415,http://human.owl#NCI_C12468,http://mouse.owl#MA_0000415-http://human.owl#NCI_C12468,True,-0.14264994859695435,0.059913862496614456,0.21463477611541748,-0.19420769810676575,0.09810027480125427,0.03304645046591759,0.12320564687252045,0.04187534749507904,-0.12295911461114883,-0.07316530495882034,-0.062451839447021484,0.1280798614025116,-0.1275230348110199,-0.2886905074119568,0.1432701051235199,-0.030538592487573624,0.1270621418952942,0.13560959696769714,-0.10787072777748108,0.1260993480682373,-0.03818989172577858,-0.061428721994161606,0.0541779026389122,0.2045879065990448,0.10355052351951599,0.09938645362854004,0.13847391307353973,0.0037182196974754333,-0.0656995102763176,0.04728696495294571
9,http://mouse.owl#MA_0002388,http://human.owl#NCI_C33651,http://mouse.owl#MA_0002388-http://human.owl#NCI_C33651,True,0.034409403800964355,-0.051213689148426056,0.05405617505311966,-0.07730232179164886,0.020376181229948997,0.01942269504070282,0.06451280415058136,-0.047347892075777054,-0.03665778413414955,0.05489780753850937,0.02161872573196888,-0.0018610917031764984,-0.050081200897693634,-0.03782116621732712,0.050660647451877594,-0.0032357508316636086,0.0036935731768608093,0.06958878040313721,-0.012877549976110458,0.01038089394569397,-0.016221048310399055,-0.016890747472643852,0.012977410107851028,0.041425012052059174,0.04220814257860184,0.05614681541919708,0.057325489819049835,0.05074579268693924,-0.0011129900813102722,-0.0063296714797616005
