,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
117,http://data.doremus.org/expression/71e0deea-efdd-3d16-8fad-6af0a4becbe6,http://data.doremus.org/expression/918ccf44-d226-3169-920a-fb40317dfc84,http://data.doremus.org/expression/71e0deea-efdd-3d16-8fad-6af0a4becbe6-http://data.doremus.org/expression/918ccf44-d226-3169-920a-fb40317dfc84,True,0.0040858834981918335,-0.04338827356696129,0.17436306178569794,0.055242978036403656,-0.11123399436473846,-0.10385662317276001,0.44072890281677246,0.030222777277231216,-0.32220345735549927,-0.05700575187802315
225,http://data.doremus.org/expression/328b9d20-7c0b-3664-b192-61e001d3243e,http://data.doremus.org/expression/95c5b3e5-c94f-3a64-86a1-ddeef5954edf,http://data.doremus.org/expression/328b9d20-7c0b-3664-b192-61e001d3243e-http://data.doremus.org/expression/95c5b3e5-c94f-3a64-86a1-ddeef5954edf,True,0.051416248083114624,-0.06225332245230675,0.1264616996049881,0.02644491009414196,0.0736871212720871,0.14157238602638245,0.38337695598602295,0.37058448791503906,-0.43955498933792114,-0.09895521402359009
150,http://data.doremus.org/expression/c3c5c137-cd8e-3bde-a7bd-50fb6ef66bf2,http://data.doremus.org/expression/6f612d3d-dcaf-387d-a01a-03ba4d8a300b,http://data.doremus.org/expression/c3c5c137-cd8e-3bde-a7bd-50fb6ef66bf2-http://data.doremus.org/expression/6f612d3d-dcaf-387d-a01a-03ba4d8a300b,True,-0.03295281156897545,-0.03512159362435341,0.09988468885421753,-0.14610928297042847,0.005217861384153366,0.17476770281791687,0.6314228773117065,0.285645067691803,-0.47850915789604187,0.13320069015026093
5,http://data.doremus.org/expression/9c7c8cf1-cdf7-306e-b2ec-d2d6670dda83,http://data.doremus.org/expression/f55c828b-7e28-3e32-8004-51e4844ac58a,http://data.doremus.org/expression/9c7c8cf1-cdf7-306e-b2ec-d2d6670dda83-http://data.doremus.org/expression/f55c828b-7e28-3e32-8004-51e4844ac58a,True,-0.04294474050402641,0.020550953224301338,0.22050093114376068,-0.021524578332901,0.012569806538522243,0.07333535701036453,0.32127076387405396,0.27452197670936584,-0.5079571604728699,-0.053255435079336166
56,http://data.doremus.org/expression/2bc49a71-869e-3513-8c14-81ffab055d0f,http://data.doremus.org/expression/35be40b0-fde5-34ff-92eb-e6ede772339f,http://data.doremus.org/expression/2bc49a71-869e-3513-8c14-81ffab055d0f-http://data.doremus.org/expression/35be40b0-fde5-34ff-92eb-e6ede772339f,True,0.005284532904624939,-0.032056309282779694,0.04584614932537079,-0.049183934926986694,0.08107371628284454,0.03226815164089203,0.2738085389137268,0.05008205398917198,-0.21832790970802307,0.09724098443984985
228,http://data.doremus.org/expression/dbd9df1d-c267-3d2e-ba17-307e1bfdd921,http://data.doremus.org/expression/740acd99-e694-3c33-a4cf-89d49c5475fd,http://data.doremus.org/expression/dbd9df1d-c267-3d2e-ba17-307e1bfdd921-http://data.doremus.org/expression/740acd99-e694-3c33-a4cf-89d49c5475fd,True,-0.05795278772711754,-0.09018434584140778,0.20285673439502716,-0.06474858522415161,-0.034078799188137054,0.06544308364391327,0.4586910009384155,0.23561686277389526,-0.36910250782966614,-0.037810832262039185
143,http://data.doremus.org/expression/34ed7aa9-2380-39a5-87bc-5cd6d3eef392,http://data.doremus.org/expression/700c3d73-3e6d-3b29-b09b-73cadb5cd536,http://data.doremus.org/expression/34ed7aa9-2380-39a5-87bc-5cd6d3eef392-http://data.doremus.org/expression/700c3d73-3e6d-3b29-b09b-73cadb5cd536,True,-0.018279697746038437,-0.11090487241744995,0.40200626850128174,-0.10993996262550354,-0.07021073997020721,0.13476239144802094,0.5238630771636963,0.21772398054599762,-0.3029988408088684,0.01478263083845377
96,http://data.doremus.org/expression/815c72a5-7b09-3778-9548-66305c003305,http://data.doremus.org/expression/70b9cb6c-db33-343b-9219-294ee433ec86,http://data.doremus.org/expression/815c72a5-7b09-3778-9548-66305c003305-http://data.doremus.org/expression/70b9cb6c-db33-343b-9219-294ee433ec86,True,0.09721861779689789,-0.027414750307798386,0.1332588791847229,0.02277214825153351,-0.04806847125291824,0.0010916590690612793,0.33941131830215454,0.1664842963218689,-0.36476269364356995,0.16113625466823578
65,http://data.doremus.org/expression/67557318-a8b2-3cc2-835e-aa901f288f48,http://data.doremus.org/expression/08f69af2-8f8c-326a-a578-1db6c398e8d7,http://data.doremus.org/expression/67557318-a8b2-3cc2-835e-aa901f288f48-http://data.doremus.org/expression/08f69af2-8f8c-326a-a578-1db6c398e8d7,True,-0.05700191482901573,-0.0587024986743927,0.2715153992176056,-0.00864812359213829,-0.0791386291384697,-0.007083050906658173,0.3444291949272156,0.15759706497192383,-0.39133983850479126,-0.025763697922229767
175,http://data.doremus.org/expression/e257861c-9601-3aad-9849-f2505fc83b2d,http://data.doremus.org/expression/1ef1740e-7bec-39bf-a6f6-be6fb97bd5bf,http://data.doremus.org/expression/e257861c-9601-3aad-9849-f2505fc83b2d-http://data.doremus.org/expression/1ef1740e-7bec-39bf-a6f6-be6fb97bd5bf,True,-0.013276830315589905,-0.08406177163124084,0.19646896421909332,0.048992276191711426,-0.04274703562259674,0.20541302859783173,0.37225303053855896,0.2777695059776306,-0.46315428614616394,0.13612839579582214
201,http://data.doremus.org/expression/8395335e-bc0a-31e1-9e18-cd5feb0dc88e,http://data.doremus.org/expression/d4fb6436-1a74-3a56-bdb2-1c9cde550f6e,http://data.doremus.org/expression/8395335e-bc0a-31e1-9e18-cd5feb0dc88e-http://data.doremus.org/expression/d4fb6436-1a74-3a56-bdb2-1c9cde550f6e,True,0.22695094347000122,-0.20382380485534668,0.06987875699996948,0.15462031960487366,0.0936102643609047,0.1800917536020279,0.2799983024597168,0.016347043216228485,-0.3801516890525818,-0.23307843506336212
140,http://data.doremus.org/expression/e476e90e-2bf6-3591-950f-ba363afe91c3,http://data.doremus.org/expression/bff331bf-ca1f-36ff-ba74-37ec44286967,http://data.doremus.org/expression/e476e90e-2bf6-3591-950f-ba363afe91c3-http://data.doremus.org/expression/bff331bf-ca1f-36ff-ba74-37ec44286967,True,0.12202109396457672,-0.2526014447212219,0.3525618016719818,-0.1081194281578064,0.11538637429475784,0.08561547100543976,0.5663543343544006,0.209636390209198,-0.4236140549182892,-0.05719172954559326
31,http://data.doremus.org/expression/a1ec0b9a-3af1-3b69-9026-b0be64565643,http://data.doremus.org/expression/fec11761-45f9-37f3-9a51-03e14a8f07ef,http://data.doremus.org/expression/a1ec0b9a-3af1-3b69-9026-b0be64565643-http://data.doremus.org/expression/fec11761-45f9-37f3-9a51-03e14a8f07ef,True,-0.08557645231485367,-0.006168108433485031,0.24565082788467407,-0.016352565959095955,-0.11164137721061707,-0.0997496023774147,0.3754642903804779,0.03506387770175934,-0.3327714204788208,-0.10643264651298523
12,http://data.doremus.org/expression/1679d710-4e97-3e72-b4e7-df295236cce2,http://data.doremus.org/expression/b40ca052-64a9-3b2d-aeb4-f1a8510693f2,http://data.doremus.org/expression/1679d710-4e97-3e72-b4e7-df295236cce2-http://data.doremus.org/expression/b40ca052-64a9-3b2d-aeb4-f1a8510693f2,True,0.025380805134773254,-0.15388241410255432,0.18793591856956482,-0.027024276554584503,0.1024383008480072,0.010444752871990204,0.5199425220489502,0.26438191533088684,-0.4009779095649719,-0.07129178196191788
35,http://data.doremus.org/expression/258c750b-b430-3b1e-b2ae-3b2a3eb3e169,http://data.doremus.org/expression/4ea0e86b-39de-33a4-ab99-593873f6c017,http://data.doremus.org/expression/258c750b-b430-3b1e-b2ae-3b2a3eb3e169-http://data.doremus.org/expression/4ea0e86b-39de-33a4-ab99-593873f6c017,True,0.06118945777416229,-0.2138126790523529,0.22256581485271454,-0.01907595992088318,-0.033948153257369995,0.042588748037815094,0.3916980028152466,0.19035066664218903,-0.301713228225708,0.11566709727048874
28,http://data.doremus.org/expression/dc7e0b98-a6b0-3644-a757-911054c2b445,http://data.doremus.org/expression/c30abea2-b1b2-3d3f-bf5f-673e0b97f5a0,http://data.doremus.org/expression/dc7e0b98-a6b0-3644-a757-911054c2b445-http://data.doremus.org/expression/c30abea2-b1b2-3d3f-bf5f-673e0b97f5a0,True,0.00762283056974411,-0.18473805487155914,0.07336802780628204,0.056437693536281586,-0.09352093189954758,0.03803427517414093,0.23866583406925201,0.18969494104385376,-0.21262037754058838,0.05480680987238884
42,http://data.doremus.org/expression/c1710da7-c041-3f99-bf5a-b3b169e3cd5f,http://data.doremus.org/expression/19c9889a-6e43-3db5-a15c-d614e421fe81,http://data.doremus.org/expression/c1710da7-c041-3f99-bf5a-b3b169e3cd5f-http://data.doremus.org/expression/19c9889a-6e43-3db5-a15c-d614e421fe81,True,0.12087340652942657,0.03472469002008438,0.22554011642932892,0.11375895887613297,0.08035250753164291,0.05502698943018913,0.4568976163864136,0.2939872741699219,-0.31713300943374634,-0.024307135492563248
111,http://data.doremus.org/expression/f368fb80-b0e8-32be-80c1-ab2b38e39922,http://data.doremus.org/expression/c539a691-5e30-347d-b756-b9317aac9752,http://data.doremus.org/expression/f368fb80-b0e8-32be-80c1-ab2b38e39922-http://data.doremus.org/expression/c539a691-5e30-347d-b756-b9317aac9752,True,0.041352659463882446,-0.14279112219810486,0.3480531871318817,0.006098737940192223,-0.06799672544002533,-0.0025314614176750183,0.49014830589294434,0.2563152015209198,-0.45983073115348816,-0.06495821475982666
