,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
140,http://mouse.owl#MA_0001387,http://human.owl#NCI_C52785,http://mouse.owl#MA_0001387-http://human.owl#NCI_C52785,True,-0.05301370844244957,0.004115821793675423,-0.02010725438594818,-0.03418661281466484,0.047129787504673004,0.019626881927251816,-0.006725741550326347,0.023616386577486992,-0.020757561549544334,0.01719599775969982,0.07638965547084808,0.04609139263629913,-0.0018370673060417175,0.023045767098665237,0.03684047982096672,0.05995970964431763,0.054998308420181274,-0.08589301258325577,-0.09328366070985794,-0.016577649861574173
1100,http://mouse.owl#MA_0001368,http://human.owl#NCI_C52792,http://mouse.owl#MA_0001368-http://human.owl#NCI_C52792,True,0.02020835131406784,0.09481731057167053,0.018087975680828094,0.06435893476009369,-0.049227990210056305,-0.00012449361383914948,0.016160763800144196,0.047923408448696136,-0.03141777962446213,0.08797597140073776,-0.01093265786767006,-0.038823023438453674,0.013940524309873581,-0.020060736685991287,0.01782248355448246,-0.054667502641677856,0.025998134166002274,-0.010644994676113129,-0.034366361796855927,-0.015126221813261509
1005,http://mouse.owl#MA_0001924,http://human.owl#NCI_C52847,http://mouse.owl#MA_0001924-http://human.owl#NCI_C52847,True,-0.08104664832353592,-0.05456835776567459,-0.011862922459840775,0.03238401189446449,-0.0059671346098184586,0.06288543343544006,-0.008092783391475677,0.045909032225608826,0.02774616703391075,-0.03633558377623558,0.005916960537433624,0.02256700024008751,0.03278522565960884,-0.05036075413227081,0.011707167141139507,-0.008552741259336472,0.10844100266695023,-0.04730333760380745,-0.03380461037158966,0.03279174864292145
660,http://mouse.owl#MA_0000716,http://human.owl#NCI_C49319,http://mouse.owl#MA_0000716-http://human.owl#NCI_C49319,True,-0.09890671074390411,0.06345131993293762,0.038474928587675095,-0.027720030397176743,0.019990967586636543,-0.06764812022447586,-0.03682834282517433,0.07211248576641083,-0.09283077716827393,-0.010906651616096497,0.04174882918596268,-0.03518744558095932,0.036189887672662735,-0.03836371749639511,0.04387085884809494,-0.03979219123721123,0.1490403264760971,-0.005439817905426025,-0.09481614828109741,-0.09098228812217712
1201,http://mouse.owl#MA_0001725,http://human.owl#NCI_C49219,http://mouse.owl#MA_0001725-http://human.owl#NCI_C49219,True,-0.0023971330374479294,0.019207270815968513,-0.005172743462026119,-0.04663987457752228,0.021586624905467033,-0.011402931064367294,-0.025335075333714485,0.07357363402843475,0.003240741789340973,0.08649107813835144,0.030216971412301064,-0.04539244621992111,0.0006170310080051422,-0.025237299501895905,0.05218745023012161,0.024959314614534378,0.07086270302534103,-0.055720552802085876,-0.030240453779697418,0.004779145121574402
932,http://mouse.owl#MA_0001976,http://human.owl#NCI_C52859,http://mouse.owl#MA_0001976-http://human.owl#NCI_C52859,True,-0.01145700179040432,0.03478671610355377,0.02842002920806408,0.03373203054070473,-0.094000443816185,-0.021974418312311172,0.06968002021312714,0.13005003333091736,-0.047402407974004745,0.043456122279167175,0.0011995695531368256,-0.1055709719657898,-0.019765201956033707,-0.021449193358421326,0.06828859448432922,0.06506285071372986,0.2014763057231903,-0.039744701236486435,-0.06853672116994858,-0.016580229625105858
1074,http://mouse.owl#MA_0002563,http://human.owl#NCI_C12704,http://mouse.owl#MA_0002563-http://human.owl#NCI_C12704,True,-0.0985763892531395,0.09253052622079849,0.07555902004241943,-0.0509168840944767,-0.05397344008088112,0.01931254006922245,0.029141701757907867,0.22508767247200012,-0.19482646882534027,0.12530259788036346,0.07608141005039215,-0.05219732224941254,0.12728571891784668,-0.10109223425388336,0.20012833178043365,0.08555705100297928,0.35228079557418823,-0.14752638339996338,-0.27021121978759766,0.0022346265614032745
532,http://mouse.owl#MA_0002667,http://human.owl#NCI_C38671,http://mouse.owl#MA_0002667-http://human.owl#NCI_C38671,True,0.01971510797739029,0.01915154978632927,0.06605061143636703,0.0018856534734368324,-0.05987958982586861,0.02606952004134655,-0.04440782219171524,0.045956749469041824,0.013273212127387524,0.06005256623029709,-0.05226774141192436,-0.007017605006694794,-0.017637375742197037,0.031073614954948425,-0.04877950996160507,0.045565664768218994,0.004645003005862236,0.05253801494836807,-0.002268068492412567,-0.03612000495195389
199,http://mouse.owl#MA_0000952,http://human.owl#NCI_C32248,http://mouse.owl#MA_0000952-http://human.owl#NCI_C32248,True,-0.12330397963523865,0.06293430924415588,-0.05031326413154602,0.01435050554573536,0.019268788397312164,-0.006879566237330437,-0.06842049956321716,0.08190140873193741,-0.028567295521497726,0.06019582226872444,-0.04577171429991722,0.07414707541465759,0.05187641829252243,0.02847321704030037,-0.03842650353908539,0.053036171942949295,-0.012724019587039948,-0.06850498169660568,-0.013647308573126793,0.026561949402093887
904,http://mouse.owl#MA_0001148,http://human.owl#NCI_C52748,http://mouse.owl#MA_0001148-http://human.owl#NCI_C52748,True,0.050086937844753265,0.0007195230573415756,-0.027025675401091576,-0.05495128780603409,-0.09099540114402771,0.019473392516374588,0.03168283402919769,0.13616424798965454,-0.06306697428226471,0.105953648686409,0.03125068545341492,-0.006939694285392761,-0.06184786930680275,-0.02240140549838543,0.11446373164653778,0.07330496609210968,0.0890519991517067,-0.04810519888997078,-0.12507940828800201,0.004088451154530048
