,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
1506,http://www.bbc.co.uk/things/1295#id,http://www.bbc.co.uk/things/796112555#id,http://www.bbc.co.uk/things/1295#id-http://www.bbc.co.uk/things/796112555#id,True,-0.02157646417617798,0.024438222870230675,0.020384326577186584,0.09337364137172699,-0.07926153391599655,-0.09107168763875961,0.13878509402275085,0.0653977245092392,-0.16666996479034424,-0.11339196562767029,0.016898319125175476,-0.11884615570306778,0.15978437662124634,0.009995382279157639,-0.02829296514391899,0.04412493854761124,0.11362069100141525,0.050140783190727234,-0.20859050750732422,-0.19796572625637054,0.03295484557747841,0.1534183770418167,0.26200467348098755,0.011769751086831093,-0.0018483111634850502,0.04227747023105621,-0.0138095049187541,-0.01219017244875431,-0.08413372188806534,-0.0015241827350109816,-0.006869541481137276,-0.1349673718214035,0.10173696279525757,-0.09648718684911728,-0.08607208728790283,0.016703974455595016,0.10785826295614243,-0.02778874710202217,-0.034095752984285355,0.04834701493382454,0.10212317109107971,-0.04333830624818802,0.0032762661576271057,-0.05965566635131836,0.18867149949073792,-0.0489099845290184,-0.0012568989768624306,-0.08940867334604263,0.00563386082649231,0.07363678514957428
1198,http://www.bbc.co.uk/things/1076#id,http://www.bbc.co.uk/things/1281198224#id,http://www.bbc.co.uk/things/1076#id-http://www.bbc.co.uk/things/1281198224#id,True,-0.02916831523180008,0.004532468505203724,-0.007555095944553614,0.009277703240513802,-0.09905707091093063,-0.040023185312747955,0.15767663717269897,0.009171229787170887,-0.1388235241174698,-0.10014504194259644,0.015503196977078915,-0.11776168644428253,0.17056992650032043,0.0023020152002573013,-0.04011838138103485,0.060506440699100494,0.05115218460559845,0.1322741061449051,-0.1412399411201477,-0.16178062558174133,0.04581720754504204,0.14685750007629395,0.2054021805524826,0.02433483488857746,-0.008572716265916824,0.06573017686605453,0.0010237907990813255,-0.015247232280671597,-0.06752797961235046,-0.06065575033426285,0.018288683146238327,-0.10691570490598679,0.07893188297748566,-0.04606286436319351,-0.07243160903453827,-0.03001471422612667,0.07403096556663513,-0.0027852747589349747,-0.026995569467544556,0.008207686245441437,0.08623646199703217,-0.05621906369924545,0.010504800826311111,-0.057472579181194305,0.19089889526367188,0.005292629823088646,0.019216708838939667,-0.09097559750080109,0.05222829431295395,0.047834016382694244
694,http://www.bbc.co.uk/things/1097#id,http://www.bbc.co.uk/things/1679208885#id,http://www.bbc.co.uk/things/1097#id-http://www.bbc.co.uk/things/1679208885#id,True,-0.0449872761964798,0.011810447089374065,0.01555994339287281,0.06045037508010864,-0.1127617210149765,-0.11243051290512085,0.2025877982378006,0.08223949372768402,-0.202826589345932,-0.1467999517917633,0.04585069417953491,-0.17796558141708374,0.23033258318901062,0.0383998267352581,-0.0371280238032341,0.07086311280727386,0.15483593940734863,0.09526317566633224,-0.26638469099998474,-0.2805241346359253,0.06777618080377579,0.17815247178077698,0.283236026763916,-0.031121864914894104,0.015581127256155014,0.011389592662453651,-0.04518917202949524,0.027315130457282066,-0.06681053340435028,-0.03888726234436035,-0.0037426133640110493,-0.16711466014385223,0.10427948832511902,-0.08555740118026733,-0.09886480122804642,-0.028705529868602753,0.12679238617420197,0.037771180272102356,-0.061085835099220276,-0.026240793988108635,0.1695065200328827,-0.05061851069331169,0.04125725477933884,-0.0376986563205719,0.2524336278438568,-0.05630319565534592,0.0032617058604955673,-0.09627753496170044,0.06956924498081207,0.07712456583976746
1438,http://www.bbc.co.uk/things/770#id,http://www.bbc.co.uk/things/392913135#id,http://www.bbc.co.uk/things/770#id-http://www.bbc.co.uk/things/392913135#id,True,-0.04440268129110336,0.053453411906957626,0.07591912150382996,0.05895395204424858,-0.13457566499710083,-0.12203465402126312,0.18449711799621582,0.08876359462738037,-0.20834696292877197,-0.12519288063049316,0.03289663791656494,-0.21880441904067993,0.22897914052009583,0.03433149680495262,0.017755839973688126,0.08130443841218948,0.12340463697910309,0.13816043734550476,-0.2353256642818451,-0.23545506596565247,0.03921344131231308,0.13280385732650757,0.28742578625679016,0.01640523597598076,-0.019870547577738762,0.033729247748851776,-0.04863093048334122,0.054310038685798645,-0.06935792416334152,-0.05788137763738632,-0.016432879492640495,-0.16704997420310974,0.08061663806438446,-0.06907397508621216,-0.06435106694698334,0.012996374629437923,0.14985807240009308,0.006937326863408089,-0.07025407999753952,0.02146037295460701,0.14733725786209106,-0.050748877227306366,-0.001050653401762247,-0.035344284027814865,0.2641521394252777,-0.01291598565876484,-0.01200402807444334,-0.0875929445028305,0.0846455916762352,0.10793514549732208
1188,http://www.bbc.co.uk/things/551#id,http://www.bbc.co.uk/things/551#id,http://www.bbc.co.uk/things/551#id-http://www.bbc.co.uk/things/551#id,True,-0.03499169647693634,-0.0034147147089242935,-0.009758248925209045,0.0627506896853447,-0.138423353433609,-0.1275901198387146,0.1713595688343048,0.12329264730215073,-0.25721991062164307,-0.1559138298034668,0.0380910262465477,-0.15303349494934082,0.1868211030960083,0.09297797083854675,0.021467726677656174,0.12739914655685425,0.14804257452487946,0.1107524186372757,-0.2087133228778839,-0.2459251880645752,0.09431515634059906,0.14097705483436584,0.2962188720703125,0.019357282668352127,-0.01178636122494936,0.0019310088828206062,-0.06005029007792473,0.05418386310338974,-0.06636767089366913,-0.03703957051038742,0.007581297308206558,-0.17887043952941895,0.08535358309745789,-0.10874909907579422,-0.03796261176466942,0.011924115009605885,0.15412630140781403,0.0585656464099884,-0.025535283610224724,-0.029015421867370605,0.11874693632125854,-0.046362850815057755,0.009536617435514927,-0.02906033955514431,0.2466558814048767,-0.04748980700969696,-0.06411214917898178,-0.06922104954719543,0.014007880352437496,0.08776521682739258
199,http://www.bbc.co.uk/things/972#id,http://www.bbc.co.uk/things/37775672#id,http://www.bbc.co.uk/things/972#id-http://www.bbc.co.uk/things/37775672#id,True,-0.06676482409238815,-0.03444312512874603,-0.00877366028726101,0.08752303570508957,-0.100746750831604,-0.037086281925439835,0.14788325130939484,0.03602208197116852,-0.190574049949646,-0.1422080099582672,0.05365927889943123,-0.10632968693971634,0.18004004657268524,0.054981887340545654,-0.015186012722551823,0.06352229416370392,0.09512905776500702,0.08816204965114594,-0.16451844573020935,-0.19716137647628784,0.035908982157707214,0.11972111463546753,0.21916815638542175,0.0317966565489769,0.026892641559243202,-8.329283446073532e-06,-0.007181402761489153,-0.03156027942895889,-0.07115928828716278,-0.04868476837873459,-0.010819600895047188,-0.13453379273414612,0.0821760818362236,-0.02152157574892044,-0.05896054208278656,0.0072462791576981544,0.08109283447265625,0.03361194580793381,-0.03254596143960953,0.020157434046268463,0.11755731701850891,-0.06091028451919556,0.03544977679848671,-0.020287510007619858,0.17693734169006348,-0.024955490604043007,-0.029573429375886917,-0.06650269031524658,0.056139543652534485,0.028754912316799164
900,http://www.bbc.co.uk/things/459#id,http://www.bbc.co.uk/things/776806299#id,http://www.bbc.co.uk/things/459#id-http://www.bbc.co.uk/things/776806299#id,True,-0.04758303239941597,-0.06600939482450485,-0.00928269512951374,0.05866658687591553,-0.08096960186958313,-0.09733739495277405,0.1981465071439743,0.08841251581907272,-0.2346024066209793,-0.14000047743320465,0.04853489622473717,-0.16854959726333618,0.27024394273757935,0.055396970361471176,-0.023371385410428047,0.1147829219698906,0.15012378990650177,0.15704452991485596,-0.22364866733551025,-0.234419047832489,0.07655291259288788,0.14931999146938324,0.2596668004989624,0.02718937397003174,0.026986138895154,0.016126375645399094,-0.06736498326063156,0.04536125436425209,-0.101773701608181,-0.06736119091510773,0.00031264848075807095,-0.15474653244018555,0.045637886971235275,-0.02213296666741371,-0.0655343234539032,-0.021328173577785492,0.12407121062278748,-0.02856639213860035,-0.08376727998256683,0.02292773872613907,0.09783816337585449,-0.023776967078447342,0.02192286029458046,-0.05267629027366638,0.21647696197032928,-0.02582409605383873,-0.06545025110244751,-0.12532185018062592,0.06473846733570099,0.11291848123073578
1295,http://www.bbc.co.uk/things/1672#id,http://www.bbc.co.uk/things/520416665#id,http://www.bbc.co.uk/things/1672#id-http://www.bbc.co.uk/things/520416665#id,True,-0.0827919989824295,0.02931893989443779,0.027687478810548782,0.09578758478164673,-0.14651334285736084,-0.07951950281858444,0.16553650796413422,0.06535211205482483,-0.22526803612709045,-0.1654282659292221,-0.007571157068014145,-0.1623677760362625,0.2565911114215851,0.08060412108898163,-0.011406999081373215,0.09938451647758484,0.12647134065628052,0.12647616863250732,-0.23386205732822418,-0.26191893219947815,0.04310980811715126,0.1375613808631897,0.26337361335754395,-0.00963745079934597,0.04413137584924698,0.0692981705069542,-0.04573121294379234,0.03201087564229965,-0.06979192048311234,-0.0062139276415109634,0.0054402644746005535,-0.16389387845993042,0.08086885511875153,-0.06730742007493973,-0.09588253498077393,0.006654009222984314,0.13768728077411652,0.06757572293281555,-0.007521831430494785,0.0461774542927742,0.1126483678817749,-0.009734520688652992,-0.018807264044880867,-0.030616309493780136,0.20753534138202667,-0.0896119698882103,0.008975979872047901,-0.10378843545913696,0.07288201153278351,0.07227221131324768
864,http://www.bbc.co.uk/things/1116#id,http://www.bbc.co.uk/things/1917042857#id,http://www.bbc.co.uk/things/1116#id-http://www.bbc.co.uk/things/1917042857#id,True,-0.04167719557881355,-0.004332912154495716,0.0026665180921554565,0.10824501514434814,-0.09072178602218628,-0.10746049880981445,0.16084134578704834,0.07324078679084778,-0.217672199010849,-0.149915874004364,0.0038423053920269012,-0.13430917263031006,0.18706753849983215,0.017026575282216072,-0.042396724224090576,0.0566520020365715,0.1338624507188797,0.06867627054452896,-0.19228419661521912,-0.2043522298336029,0.0506850928068161,0.13292306661605835,0.2214411199092865,-0.06928132474422455,-0.02290249802172184,0.026042964309453964,-0.09816713631153107,0.029588382691144943,-0.0804295614361763,-0.051028311252593994,0.01696792244911194,-0.17933177947998047,0.06116925925016403,-0.033823952078819275,-0.07654593884944916,0.03350653871893883,0.13425213098526,0.003339294344186783,-0.037413496524095535,0.0413568951189518,0.08802983164787292,-0.015831157565116882,0.012759619392454624,-0.05054482817649841,0.1846897304058075,-0.03629735857248306,0.005145636387169361,-0.0745840072631836,0.0427907258272171,0.10683999210596085
1201,http://www.bbc.co.uk/things/1382#id,http://www.bbc.co.uk/things/655184778#id,http://www.bbc.co.uk/things/1382#id-http://www.bbc.co.uk/things/655184778#id,True,-0.031374700367450714,-0.01821921393275261,0.016980649903416634,0.04548734053969383,-0.09786730259656906,-0.09989313781261444,0.16758036613464355,0.05716133862733841,-0.2402048110961914,-0.1334964483976364,0.05891584977507591,-0.14740845561027527,0.19408771395683289,0.06402070820331573,0.007129047065973282,0.11205781251192093,0.15438880026340485,0.06280123442411423,-0.20924879610538483,-0.19693979620933533,0.0720115378499031,0.1473899930715561,0.23064878582954407,0.0024886527098715305,0.04252343252301216,0.033611834049224854,-0.050256796181201935,0.05736563727259636,-0.04115951061248779,-0.032668162137269974,0.020387794822454453,-0.17413559556007385,0.06953202188014984,-0.05840509384870529,-0.1073102205991745,0.009365773759782314,0.10796818137168884,-0.00703250989317894,-0.04571676254272461,0.020465852692723274,0.10718415677547455,-0.039868004620075226,0.00499722920358181,-0.0076646870002150536,0.20414604246616364,-0.09823326021432877,-0.011586170643568039,-0.057906147092580795,0.025901425629854202,0.07644083350896835
