,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
224,http://www.bbc.co.uk/things/165#id,http://www.bbc.co.uk/things/108751451#id,http://www.bbc.co.uk/things/165#id-http://www.bbc.co.uk/things/108751451#id,True,-0.04413655027747154,-0.009963789954781532,-0.0350814089179039,0.09676257520914078,0.0163822453469038,0.059615686535835266,0.05897563695907593,0.11687295138835907,-0.04810624197125435,0.06266458332538605,0.06710556149482727,-0.07777268439531326,0.03436749055981636,0.033370520919561386,0.06662958860397339,0.020197540521621704,0.07255950570106506,-0.029742278158664703,-0.03295835852622986,-0.1321457028388977,0.0009826291352510452,0.003404468297958374,0.16247105598449707,0.0050823986530303955,-0.05861065536737442,-0.06617475301027298,0.014876697212457657,0.19329632818698883,-0.11065620183944702,-0.055812474340200424,0.07050666958093643,0.0004367780056782067,0.061782050877809525,-0.07785776257514954,-0.009768829680979252,0.06471932679414749,0.21509411931037903,-0.04357999563217163,-0.12108565866947174,-0.14150455594062805
68,http://www.bbc.co.uk/things/238#id,http://www.bbc.co.uk/things/1685506356#id,http://www.bbc.co.uk/things/238#id-http://www.bbc.co.uk/things/1685506356#id,True,-0.007853662595152855,-0.0500907376408577,-0.00590615626424551,0.09244059771299362,-0.014517338946461678,0.03284800052642822,0.004227827303111553,0.06556446850299835,-0.04705461487174034,0.10934053361415863,0.06487676501274109,-0.11228559911251068,0.006686316337436438,-0.004934825003147125,0.07003165036439896,0.03521821275353432,0.05028603971004486,-0.019160009920597076,-0.03708621487021446,-0.08790662884712219,0.02099422551691532,-0.0623166523873806,0.14302876591682434,0.049968041479587555,-0.051876768469810486,-0.046784792095422745,0.040051549673080444,0.17791317403316498,-0.12297938764095306,-0.0030653467401862144,0.0845886766910553,0.004849807359278202,0.02267577312886715,-0.05501947179436684,0.0018326034769415855,0.10159885138273239,0.22747361660003662,-0.10833831131458282,-0.11630190908908844,-0.10542953014373779
222,http://www.bbc.co.uk/things/86#id,http://www.bbc.co.uk/things/883640481#id,http://www.bbc.co.uk/things/86#id-http://www.bbc.co.uk/things/883640481#id,True,-0.0064163790084421635,-0.044131841510534286,-0.0464683398604393,0.10326476395130157,-0.0024181967601180077,0.01261378638446331,0.03343367576599121,0.0800430104136467,-0.08869034051895142,0.10653546452522278,0.07884519547224045,-0.054224930703639984,0.0072098830714821815,0.021838612854480743,0.034440577030181885,0.0023022163659334183,0.0653156191110611,-0.04376458376646042,-0.06245505437254906,-0.09694580733776093,0.03560028597712517,-0.01670943573117256,0.13423818349838257,0.03623440861701965,-0.03610751032829285,-0.07162144780158997,0.04735150560736656,0.16966691613197327,-0.11221680045127869,-0.03900453448295593,0.10542836040258408,0.03901584446430206,0.0688687339425087,-0.08194470405578613,-0.011693171225488186,0.07810904085636139,0.24725937843322754,-0.05520740896463394,-0.14269371330738068,-0.12918174266815186
37,http://www.bbc.co.uk/things/34#id,http://www.bbc.co.uk/things/34#id,http://www.bbc.co.uk/things/34#id-http://www.bbc.co.uk/things/34#id,True,-0.056989144533872604,0.005205531604588032,-0.0011767323594540358,0.07740472257137299,0.01564202643930912,0.04406142607331276,0.011909963563084602,0.04022447019815445,-0.022095222026109695,0.09173905849456787,0.04653880000114441,-0.08459099382162094,0.03591250255703926,0.004800796043127775,0.011018410325050354,0.04820534959435463,0.06315749138593674,-0.005437576211988926,-0.0005083207506686449,-0.09294123947620392,0.0021316707134246826,-0.06179128587245941,0.10920237749814987,0.04110138118267059,-0.03854047507047653,-0.024030247703194618,0.05901559069752693,0.11020190268754959,-0.09390989691019058,-0.01608930714428425,0.09683912992477417,0.025168437510728836,0.02986747771501541,-0.04385905712842941,-0.02506108209490776,0.04739149659872055,0.18327519297599792,-0.03395439684391022,-0.06147608906030655,-0.08645682036876678
16,http://www.bbc.co.uk/things/241#id,http://www.bbc.co.uk/things/1594866341#id,http://www.bbc.co.uk/things/241#id-http://www.bbc.co.uk/things/1594866341#id,True,-0.0438644215464592,-0.014778387732803822,-0.012701675295829773,0.08287522941827774,0.02939934842288494,0.0151995699852705,0.0009691007435321808,0.1073962152004242,-0.10190366208553314,0.07629473507404327,0.08280786871910095,-0.07147525250911713,0.008663970977067947,-0.004106882959604263,0.056461479514837265,0.015514054335653782,0.07036524266004562,-0.055810488760471344,-0.019944744184613228,-0.10362332314252853,-0.0009653884917497635,-0.048123277723789215,0.1330726146697998,0.03361804783344269,-0.05620550736784935,-0.04832680523395538,0.007532155141234398,0.18710847198963165,-0.10160744190216064,-0.0004812029656022787,0.13108369708061218,0.036792121827602386,0.029994962736964226,-0.11875738203525543,-0.026531808078289032,0.09315706789493561,0.24863967299461365,-0.08818601816892624,-0.12331418693065643,-0.14612099528312683
119,http://www.bbc.co.uk/things/256#id,http://www.bbc.co.uk/things/256#id,http://www.bbc.co.uk/things/256#id-http://www.bbc.co.uk/things/256#id,True,0.0050162672996521,-0.03178922086954117,-0.026565631851553917,0.10895182192325592,0.02415839210152626,0.0191770289093256,0.015038156881928444,0.059476088732481,-0.053584903478622437,0.055635012686252594,0.04250552877783775,-0.06106593459844589,-0.014200435020029545,0.025156386196613312,0.041091661900281906,0.02538413554430008,0.08037680387496948,-0.02234390377998352,-0.013343112543225288,-0.06323087215423584,0.041382797062397,-0.047240085899829865,0.13381105661392212,0.058244895190000534,-0.02561396360397339,-0.02042996510863304,0.007651474326848984,0.14751340448856354,-0.05913911759853363,-0.007202552631497383,0.10361719131469727,0.026860209181904793,0.04879141226410866,-0.10812212526798248,-0.04194722697138786,0.059719011187553406,0.23253756761550903,-0.08770214021205902,-0.13797150552272797,-0.12266471982002258
268,http://www.bbc.co.uk/things/42#id,http://www.bbc.co.uk/things/42#id,http://www.bbc.co.uk/things/42#id-http://www.bbc.co.uk/things/42#id,True,-0.01853622868657112,-0.0002909409813582897,0.00029053911566734314,0.08779756724834442,-0.0006011370569467545,0.0253350418061018,0.018979573622345924,0.08800824731588364,-0.03888001665472984,0.08731657266616821,0.0619930699467659,-0.05815238133072853,0.009904170408844948,0.04046040028333664,0.0784287229180336,0.00827040709555149,0.05367796868085861,-0.01665603183209896,-0.029042478650808334,-0.13559511303901672,0.029832756146788597,-0.05243372917175293,0.11789258569478989,0.014284050092101097,-0.027268826961517334,-0.009429304860532284,0.011752743273973465,0.19331929087638855,-0.11832112073898315,0.01515696756541729,0.084099680185318,0.021706337109208107,0.04016174376010895,-0.0637236163020134,-0.03633776307106018,0.11036370694637299,0.19506685435771942,-0.05559452250599861,-0.1092630997300148,-0.09913832694292068
269,http://www.bbc.co.uk/things/56#id,http://www.bbc.co.uk/things/1327392891#id,http://www.bbc.co.uk/things/56#id-http://www.bbc.co.uk/things/1327392891#id,True,-0.03180898725986481,-0.06691443920135498,-0.026173172518610954,0.07366644591093063,0.04102443903684616,0.03478705883026123,0.034772127866744995,0.1055355966091156,-0.06954342126846313,0.05994414538145065,0.03596806526184082,-0.08489763736724854,-0.045198291540145874,0.0517229288816452,0.08377370238304138,0.020580783486366272,0.07959166169166565,-0.048198625445365906,-0.021285632625222206,-0.10218695551156998,0.014696450904011726,-0.05409527197480202,0.16656872630119324,0.03135699778795242,-0.056294795125722885,-0.04738463833928108,0.045077644288539886,0.16180889308452606,-0.10890117287635803,-0.02014246955513954,0.10704082250595093,0.019417572766542435,0.02649156004190445,-0.061351194977760315,0.008538447320461273,0.09142200648784637,0.2875107526779175,-0.043699558824300766,-0.13754381239414215,-0.12971942126750946
67,http://www.bbc.co.uk/things/311#id,http://www.bbc.co.uk/things/710351092#id,http://www.bbc.co.uk/things/311#id-http://www.bbc.co.uk/things/710351092#id,True,-0.06422564387321472,-0.020686596632003784,-0.04766920208930969,0.12899762392044067,-0.021888185292482376,0.02402145229279995,0.011484663933515549,0.08443761616945267,-0.07132545858621597,0.08437823504209518,0.07933073490858078,-0.0926489531993866,-0.013570785522460938,0.030933385714888573,0.07429320365190506,-0.006684698164463043,0.09281356632709503,0.0037824008613824844,-0.030552539974451065,-0.0946301743388176,0.0037107961252331734,-0.04157836362719536,0.16784143447875977,0.05648726597428322,-0.06901683658361435,-0.02190784364938736,0.04592764750123024,0.16185028851032257,-0.10607661306858063,-0.005419878289103508,0.10969364643096924,0.022000303491950035,0.004207177087664604,-0.06937706470489502,-0.02273714542388916,0.10018265247344971,0.2452906370162964,-0.05781428515911102,-0.14622092247009277,-0.13266120851039886
101,http://www.bbc.co.uk/things/253#id,http://www.bbc.co.uk/things/253#id,http://www.bbc.co.uk/things/253#id-http://www.bbc.co.uk/things/253#id,True,-0.04216114431619644,-0.028907470405101776,-0.004288516007363796,0.04065196216106415,0.007672926876693964,0.06533977389335632,-0.0069335149601101875,0.0590655691921711,-0.08418356627225876,0.10792751610279083,0.05606257542967796,-0.059531211853027344,-0.0015644675586372614,-0.004783807322382927,0.07503683120012283,0.02009700797498226,0.02993253991007805,-0.00911810714751482,-0.02819214202463627,-0.09425639361143112,0.028779827058315277,-0.04070955514907837,0.09025970101356506,0.051662880927324295,-0.03424994274973869,-0.008378298953175545,0.02194267138838768,0.1487283706665039,-0.05533348396420479,-0.010846657678484917,0.10751844197511673,0.002957487478852272,0.04277193918824196,-0.060252998024225235,-0.00853023026138544,0.0878508985042572,0.17446714639663696,-0.06083802878856659,-0.11890028417110443,-0.06173185259103775
