,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
0,http://www.Department0.University0.edu/Publication192,http://www.ldbc.eu/5a4b32d8-4c23-4f7b-b3df-f0f5ecca786b,http://www.Department0.University0.edu/Publication192-http://www.ldbc.eu/5a4b32d8-4c23-4f7b-b3df-f0f5ecca786b,True,0.013580044731497765,0.03069118782877922,-0.03854392468929291,-0.013967964798212051,0.008519705384969711,-0.024846915155649185,0.05028897151350975,0.24449118971824646,-0.1903601884841919,0.0036655087023973465,-0.0006412975490093231,-0.021255681291222572,0.06162845715880394,-0.06959567964076996,0.10965751111507416,0.009320899844169617,0.09578832983970642,-0.14855614304542542,-0.10230044275522232,-0.10146966576576233
1,http://www.Department0.University0.edu/Publication190,http://www.ldbc.eu/6e4c0950-d718-474c-8f32-8ce942613407,http://www.Department0.University0.edu/Publication190-http://www.ldbc.eu/6e4c0950-d718-474c-8f32-8ce942613407,True,-0.0410323441028595,0.07057680189609528,0.017765793949365616,-0.03483542799949646,-0.01678154617547989,-0.007617015391588211,0.0002905665896832943,0.11482280492782593,-0.04619816690683365,0.04550589621067047,0.1220327615737915,-0.053779106587171555,0.00443919375538826,0.04616899788379669,0.06703319400548935,-0.04128262400627136,0.1303831934928894,-0.053275205194950104,-0.1401093453168869,0.011874179355800152
2,http://www.Department0.University0.edu/Publication206,http://www.ldbc.eu/5fc8926c-752a-435f-b0ac-dacfc56b9a18,http://www.Department0.University0.edu/Publication206-http://www.ldbc.eu/5fc8926c-752a-435f-b0ac-dacfc56b9a18,True,-0.042125262320041656,0.09389632940292358,0.02112044021487236,-0.018296316266059875,-0.008428389206528664,-0.0346183143556118,0.06514589488506317,0.11010164022445679,-0.10222917050123215,0.023725807666778564,0.05426783859729767,-0.10031519830226898,0.059261880815029144,-0.031402040272951126,0.032365888357162476,0.04133830592036247,0.1629381775856018,-0.048116277903318405,-0.1051008328795433,-0.14988267421722412
3,http://www.Department0.University0.edu/AssociateProfessor10,http://www.ldbc.eu/86efd7bd-a709-4f9a-a0a6-151f58f8f319,http://www.Department0.University0.edu/AssociateProfessor10-http://www.ldbc.eu/86efd7bd-a709-4f9a-a0a6-151f58f8f319,True,-0.19993218779563904,0.1382662057876587,-0.04243099316954613,-0.09012410789728165,0.08232851326465607,-0.0655815601348877,0.16292664408683777,0.7495071291923523,-0.487430214881897,0.22084349393844604,0.2927513122558594,-0.21350312232971191,0.1517508178949356,-0.15229593217372894,0.4398229718208313,-0.02489837259054184,0.6881682276725769,-0.2872355580329895,-0.5637226104736328,-0.453716516494751
4,http://www.Department0.University0.edu/Course46,http://www.ldbc.eu/c35db3f8-6603-48ac-be48-80b44c5674a2,http://www.Department0.University0.edu/Course46-http://www.ldbc.eu/c35db3f8-6603-48ac-be48-80b44c5674a2,True,-0.09951440989971161,-0.03464033082127571,-0.04072285816073418,-0.0007274560630321503,0.01227429136633873,0.013940083794295788,0.05429738759994507,0.3302181661128998,-0.19887790083885193,0.029934201389551163,0.018175672739744186,-0.08377785235643387,0.06831241399049759,-0.03426942974328995,0.0817076787352562,0.07011052966117859,0.3172197639942169,-0.0757518857717514,-0.14456717669963837,-0.08612609654664993
5,http://www.Department0.University0.edu/Publication270,http://www.ldbc.eu/f835cd91-ebd8-4687-8d97-d61ad939d71a,http://www.Department0.University0.edu/Publication270-http://www.ldbc.eu/f835cd91-ebd8-4687-8d97-d61ad939d71a,True,-0.025906160473823547,0.043094977736473083,0.0365351140499115,0.0830674022436142,-0.010410026647150517,-0.020107612013816833,-0.06153862923383713,0.12182369083166122,-0.06261365115642548,0.07756856828927994,0.053748924285173416,-0.035405322909355164,-0.035082414746284485,-0.06765536963939667,0.022514652460813522,0.0036338157951831818,0.04919860139489174,-0.07210316509008408,-0.04343418776988983,-0.04988492652773857
6,http://www.Department0.University0.edu/UndergraduateStudent431,http://www.ldbc.eu/f4a761fb-0f8c-4c27-b78c-d8303f2c2197,http://www.Department0.University0.edu/UndergraduateStudent431-http://www.ldbc.eu/f4a761fb-0f8c-4c27-b78c-d8303f2c2197,True,-0.11934735625982285,0.06824272125959396,0.04062417149543762,0.019387811422348022,0.09033199399709702,0.0020157210528850555,0.15856623649597168,0.5233724117279053,-0.3710634708404541,0.21161887049674988,0.17593887448310852,-0.08705142140388489,0.06101740896701813,-0.09759664535522461,0.25193580985069275,-0.024183526635169983,0.3949234187602997,-0.20257964730262756,-0.30934303998947144,-0.30414247512817383
7,http://www.College0.University0.edu/woman_student3,http://www.ldbc.eu/d0ce13e6-5214-40aa-b04b-5694c1a5b93b,http://www.College0.University0.edu/woman_student3-http://www.ldbc.eu/d0ce13e6-5214-40aa-b04b-5694c1a5b93b,True,-0.06622254848480225,0.12610474228858948,0.09730175137519836,0.08858650922775269,0.001070912927389145,0.02605869248509407,0.0701729953289032,0.3237871527671814,-0.18263576924800873,0.07639006525278091,0.14771044254302979,-0.1010408103466034,0.01364087127149105,-0.0525522381067276,0.03673543408513069,0.0019575078040361404,0.3217088282108307,-0.13399073481559753,-0.22433000802993774,-0.20363256335258484
8,http://www.College0.University0.edu/woman_student181,http://www.ldbc.eu/6db7a669-0b37-4b2c-a8eb-e80a9dc30f4f,http://www.College0.University0.edu/woman_student181-http://www.ldbc.eu/6db7a669-0b37-4b2c-a8eb-e80a9dc30f4f,True,-0.01440547313541174,0.10363608598709106,0.030619516968727112,0.002510722726583481,-0.06024695932865143,-0.02377232164144516,0.06278175115585327,0.2548937499523163,-0.18194150924682617,0.08521683514118195,0.051053717732429504,-0.014123856090009212,0.09965616464614868,-0.03658957779407501,0.06898342072963715,0.10049661993980408,0.20222187042236328,-0.16118694841861725,-0.1786113977432251,-0.11268483102321625
9,http://www.Department0.University0.edu/UndergraduateStudent21,http://www.ldbc.eu/51e23cd7-fa70-41e9-9740-4c55c430205e,http://www.Department0.University0.edu/UndergraduateStudent21-http://www.ldbc.eu/51e23cd7-fa70-41e9-9740-4c55c430205e,True,-0.0751422867178917,0.0701037049293518,0.00958369392901659,0.02488836832344532,-0.01507541537284851,-0.003988280892372131,0.06341548264026642,0.343578964471817,-0.2020246684551239,0.15859252214431763,0.04538518190383911,-0.04228808730840683,0.12703198194503784,-0.09651811420917511,0.13487616181373596,0.06410647928714752,0.2980002462863922,-0.11197225004434586,-0.28068023920059204,-0.24270257353782654
10,http://www.College0.University0.edu/woman_student156,http://www.ldbc.eu/cc9d1489-bc2f-4f6f-bd35-df593211ae8b,http://www.College0.University0.edu/woman_student156-http://www.ldbc.eu/cc9d1489-bc2f-4f6f-bd35-df593211ae8b,True,-0.06666761636734009,0.04079484939575195,0.03687245026230812,-0.05136650800704956,-0.0006853602826595306,0.0065240394324064255,0.10606548935174942,0.20612862706184387,-0.15577000379562378,-0.007714094594120979,0.1598815619945526,-0.06402888894081116,0.06462755799293518,-0.09562409669160843,0.1519520878791809,-0.06427635252475739,0.24933132529258728,-0.12717968225479126,-0.1648777425289154,-0.1903931349515915
11,http://www.Department0.University0.edu/Publication63,http://www.ldbc.eu/eb47322e-9edb-479b-aff9-a1d4a56311de,http://www.Department0.University0.edu/Publication63-http://www.ldbc.eu/eb47322e-9edb-479b-aff9-a1d4a56311de,True,-0.049498334527015686,-0.024877890944480896,-0.011606726795434952,-0.03907157480716705,0.09523504972457886,0.02727796509861946,0.07902558892965317,0.17572161555290222,-0.15907983481884003,0.01471531018614769,0.057489268481731415,-0.06346486508846283,0.04551281780004501,-0.0842360109090805,0.03159913793206215,0.07681993395090103,0.24533453583717346,-0.13210582733154297,-0.13937249779701233,-0.2200215607881546
12,http://www.Department0.University0.edu/Publication105,http://www.ldbc.eu/b0dd86fe-5def-4512-8d86-435f481a367f,http://www.Department0.University0.edu/Publication105-http://www.ldbc.eu/b0dd86fe-5def-4512-8d86-435f481a367f,True,-0.021136175841093063,0.0024000033736228943,0.05994289740920067,0.016026219353079796,0.0052517130970954895,-0.07722389698028564,0.06913694739341736,0.12737327814102173,-0.0400647297501564,0.125198096036911,0.05934121832251549,-0.011884128674864769,-0.06001104414463043,-0.0377265065908432,0.06765779107809067,-0.01439574547111988,0.12704075872898102,-0.04194832593202591,-0.12266327440738678,-0.12336833029985428
13,http://www.Department0.University0.edu/GraduateCourse22,http://www.ldbc.eu/dbda4d85-db59-4c83-a8c2-f66c4331da37,http://www.Department0.University0.edu/GraduateCourse22-http://www.ldbc.eu/dbda4d85-db59-4c83-a8c2-f66c4331da37,True,-0.029802747070789337,0.05683005228638649,-0.05512421578168869,-0.010081160813570023,0.04804541543126106,-0.004325445741415024,0.03331344574689865,0.05285703390836716,-0.05520499497652054,0.0709986612200737,0.059763140976428986,-0.013024546205997467,-0.030789632350206375,-0.0781053975224495,0.02594159170985222,-0.07948873937129974,0.13610553741455078,-0.01318601705133915,-0.0811070129275322,-0.0729818046092987
14,http://www.College0.University0.edu/woman_student218,http://www.ldbc.eu/b098ea70-a806-4077-ae15-61a23a152f27,http://www.College0.University0.edu/woman_student218-http://www.ldbc.eu/b098ea70-a806-4077-ae15-61a23a152f27,True,-0.1289396584033966,0.004016464576125145,0.016299623996019363,-0.010513035580515862,0.05111027881503105,-0.021796472370624542,0.059000879526138306,0.2702372372150421,-0.19757936894893646,0.13569453358650208,0.025043349713087082,-0.04646368697285652,0.006995274685323238,-0.060625847429037094,0.11924244463443756,0.029212625697255135,0.21541929244995117,-0.13124559819698334,-0.17408543825149536,-0.20214620232582092
15,http://www.Department0.University0.edu/Publication71,http://www.ldbc.eu/7199310d-2c02-448f-a0ab-46dea7feaa53,http://www.Department0.University0.edu/Publication71-http://www.ldbc.eu/7199310d-2c02-448f-a0ab-46dea7feaa53,True,-0.06148490309715271,0.030254248529672623,0.010947799310088158,-0.04067681357264519,0.014950258657336235,-0.1018168106675148,0.04251037910580635,0.2869756519794464,-0.22881349921226501,0.08169287443161011,0.037789471447467804,-0.004688795655965805,0.03224382549524307,0.010672120377421379,0.09124750643968582,0.004016430117189884,0.24602746963500977,-0.09664154052734375,-0.14114722609519958,-0.11710904538631439
16,http://www.Department0.University0.edu/Publication320,http://www.ldbc.eu/6b14f92e-27af-4e85-84a8-fd1022a31132,http://www.Department0.University0.edu/Publication320-http://www.ldbc.eu/6b14f92e-27af-4e85-84a8-fd1022a31132,True,-0.04155997559428215,0.06380972266197205,-0.05202033370733261,-0.04553718492388725,-0.029787395149469376,-0.08982188999652863,0.10757662355899811,0.19700753688812256,-0.06436296552419662,0.03130241110920906,0.14042994379997253,-0.06434348225593567,-0.041518434882164,0.015235034748911858,0.0016894098371267319,0.09185700118541718,0.19038178026676178,-0.07411240041255951,-0.20406794548034668,-0.13183751702308655
17,http://www.College0.University0.edu/woman_student254,http://www.ldbc.eu/22c20e1c-09b2-469f-a923-d187c9526a3d,http://www.College0.University0.edu/woman_student254-http://www.ldbc.eu/22c20e1c-09b2-469f-a923-d187c9526a3d,True,-0.043988265097141266,0.006197594106197357,-0.05603601038455963,0.06112377345561981,-0.025649944320321083,-0.03548112511634827,0.13324835896492004,0.24657976627349854,-0.12367113679647446,0.053944528102874756,0.15163367986679077,-0.05704369768500328,-0.01762145198881626,-0.010793149471282959,0.15691126883029938,-0.030291154980659485,0.25341475009918213,-0.11944404989480972,-0.17458859086036682,-0.21949529647827148
18,http://www.Department0.University0.edu/UndergraduateStudent393,http://www.ldbc.eu/bb2686e4-568a-4e21-b0e2-f09756b39b21,http://www.Department0.University0.edu/UndergraduateStudent393-http://www.ldbc.eu/bb2686e4-568a-4e21-b0e2-f09756b39b21,True,-0.07179699093103409,0.02844957448542118,0.02413109876215458,-0.013959076255559921,0.0069083478301763535,-0.02294798567891121,0.07479273527860641,0.2673640847206116,-0.1803603172302246,0.10013999044895172,0.10586121678352356,-0.00819050520658493,0.05008523911237717,0.008543457835912704,0.1168489009141922,0.10523173958063126,0.21160352230072021,-0.025233706459403038,-0.1785418838262558,-0.14844445884227753
