,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
117,http://data.doremus.org/expression/077b71ff-ccfa-3f0a-8ca8-bcf2144cbbd9,http://data.doremus.org/expression/033b70ec-f788-381d-9448-f0e87e99b50b,http://data.doremus.org/expression/077b71ff-ccfa-3f0a-8ca8-bcf2144cbbd9-http://data.doremus.org/expression/033b70ec-f788-381d-9448-f0e87e99b50b,True,-0.055236317217350006,0.032324809581041336,-0.0061551895923912525,0.05912205949425697,-0.02197364717721939,-0.07428362965583801,0.09531812369823456,0.09652400016784668,-0.09237945079803467,-0.045718446373939514,-0.003655301406979561,-0.10169757902622223,0.07051211595535278,-0.0020223702304065228,0.015381066128611565,0.053575098514556885,0.0880342423915863,0.04245228320360184,-0.1041562482714653,-0.1541231870651245,0.03265467286109924,0.11651956290006638,0.13289350271224976,-0.03943187743425369,0.062221039086580276,0.0913316160440445,-0.02910039946436882,0.007868558168411255,-0.051039356738328934,0.003751232288777828,0.011941319331526756,-0.017434539273381233,0.051609545946121216,0.0031134169548749924,-0.06889168918132782,0.06626583635807037,0.06709666550159454,-0.002490103244781494,0.025574281811714172,-0.0295279361307621,0.05411452800035477,0.05383636802434921,-0.005293644033372402,0.057490721344947815,0.10699136555194855,0.005059889983385801,-0.018712418153882027,-0.05288334935903549,0.05743411183357239,0.09972900152206421
225,http://data.doremus.org/expression/046dc1dc-b416-3b5d-83b8-9d628dfc6004,http://data.doremus.org/expression/6c57e045-551e-3e64-bc1f-97540db7b3f4,http://data.doremus.org/expression/046dc1dc-b416-3b5d-83b8-9d628dfc6004-http://data.doremus.org/expression/6c57e045-551e-3e64-bc1f-97540db7b3f4,True,-0.03141658753156662,0.043868374079465866,0.004588587209582329,0.03167781978845596,-0.05212891101837158,-0.10229793190956116,0.1132829561829567,0.11950737237930298,-0.09686197340488434,-0.055062152445316315,-0.04744083806872368,-0.14802804589271545,0.08863215893507004,0.005487555637955666,-0.009281761944293976,0.09559924900531769,0.08740703761577606,0.02838042750954628,-0.11427108198404312,-0.1722794771194458,0.05175429582595825,0.12325334548950195,0.171047642827034,-0.04284469410777092,0.08759623765945435,0.08023297786712646,-0.06195574998855591,0.03329090029001236,-0.058017659932374954,-0.007663967087864876,-0.0022197403013706207,-0.053702887147665024,0.1212821677327156,0.011728966608643532,-0.11036720871925354,0.027917753905057907,0.1206793412566185,-0.06016793102025986,0.036497823894023895,-0.017893575131893158,0.10782690346240997,0.012622921727597713,-0.027109017595648766,0.05763237550854683,0.17446595430374146,0.0015403706347569823,-0.019042901694774628,-0.050677359104156494,0.10088684409856796,0.13269034028053284
150,http://data.doremus.org/expression/dc7e0b98-a6b0-3644-a757-911054c2b445,http://data.doremus.org/expression/c30abea2-b1b2-3d3f-bf5f-673e0b97f5a0,http://data.doremus.org/expression/dc7e0b98-a6b0-3644-a757-911054c2b445-http://data.doremus.org/expression/c30abea2-b1b2-3d3f-bf5f-673e0b97f5a0,True,-0.03817977383732796,0.058138407766819,0.004659571684896946,0.06598202884197235,-0.035541832447052,-0.08099380135536194,0.11055359989404678,0.12155050784349442,-0.12612777948379517,-0.019573960453271866,-0.048778235912323,-0.10158075392246246,0.05037891864776611,0.03883612900972366,-0.01362636499106884,0.09595181047916412,0.12134665250778198,0.042313940823078156,-0.12598904967308044,-0.14740467071533203,0.02487749233841896,0.07743868231773376,0.10784849524497986,-0.042597271502017975,0.05806775018572807,0.08637238293886185,-0.025355009362101555,0.01155678741633892,-0.06773215532302856,0.013588927686214447,-0.01807466335594654,-0.059612762182950974,0.11019904911518097,0.020969465374946594,-0.097735196352005,0.07198761403560638,0.07911904901266098,-0.017865139991044998,0.006199505180120468,-0.027052268385887146,0.10062902420759201,-0.006934533827006817,-0.025277424603700638,0.04340776056051254,0.11353299021720886,-0.003206055611371994,-0.013785960152745247,-0.07127050310373306,0.06172339990735054,0.10769042372703552
5,http://data.doremus.org/expression/aee1b40f-87ea-33ef-8059-fcf851376c13,http://data.doremus.org/expression/96ba15fb-8696-3978-bd9c-318faddfb43d,http://data.doremus.org/expression/aee1b40f-87ea-33ef-8059-fcf851376c13-http://data.doremus.org/expression/96ba15fb-8696-3978-bd9c-318faddfb43d,True,-0.05251116305589676,0.04556451737880707,0.024046503007411957,0.03619906306266785,-0.04240955412387848,-0.07991662621498108,0.12913186848163605,0.145950585603714,-0.10427982360124588,-0.036554209887981415,-0.09042269736528397,-0.11477090418338776,0.08706063032150269,0.03008752129971981,-0.02719908207654953,0.08405634760856628,0.1307038515806198,0.029788995161652565,-0.12531471252441406,-0.18089362978935242,0.025578603148460388,0.09502749145030975,0.13884587585926056,-0.050595056265592575,0.11103598028421402,0.07420089840888977,-0.036135345697402954,-0.00047309789806604385,-0.09287559986114502,0.011063920333981514,-0.011754017323255539,-0.04075509309768677,0.12501029670238495,-0.018902309238910675,-0.13914602994918823,0.06619340926408768,0.10017699748277664,-0.03372257575392723,0.036849699914455414,-0.01524005550891161,0.11552326381206512,0.03648470342159271,-0.0133445356041193,0.04255778342485428,0.15999233722686768,-0.017117919400334358,-0.045909278094768524,-0.06665746867656708,0.08703112602233887,0.14451874792575836
56,http://data.doremus.org/expression/25ed4549-b1ec-37a9-879a-a5ce8b0be631,http://data.doremus.org/expression/b42fd015-ad5e-3371-a0dc-25cd2e29151e,http://data.doremus.org/expression/25ed4549-b1ec-37a9-879a-a5ce8b0be631-http://data.doremus.org/expression/b42fd015-ad5e-3371-a0dc-25cd2e29151e,True,-0.01933050900697708,0.002572255674749613,0.03239769488573074,0.05055373162031174,-0.043197959661483765,-0.07443633675575256,0.07713830471038818,0.06583018600940704,-0.08055594563484192,-0.017936117947101593,-0.06294550746679306,-0.06251516938209534,0.017090637236833572,-0.00721781887114048,-0.02984689734876156,0.08320214599370956,0.07293939590454102,0.03466712683439255,-0.10222786664962769,-0.12852174043655396,0.029031403362751007,0.10117075592279434,0.11850973963737488,-0.03890238329768181,0.06648419052362442,0.09412825107574463,-0.009247004985809326,0.001734803430736065,-0.06156298145651817,0.016052473336458206,-0.0033250218257308006,-0.03817872330546379,0.07566343247890472,-0.003792606294155121,-0.07579463720321655,0.020583312958478928,0.028341121971607208,-0.03000923991203308,-0.007593097165226936,-0.04236903414130211,0.0949762836098671,-0.003255471820011735,-0.023345962166786194,0.029986824840307236,0.10653693974018097,-0.00556575832888484,-0.035649336874485016,-0.012625422328710556,0.05079464241862297,0.0902375802397728
228,http://data.doremus.org/expression/07df9c39-53d0-32e5-a14e-51035a07e246,http://data.doremus.org/expression/71216dd0-2eda-35d6-9ab9-9e18cb91d998,http://data.doremus.org/expression/07df9c39-53d0-32e5-a14e-51035a07e246-http://data.doremus.org/expression/71216dd0-2eda-35d6-9ab9-9e18cb91d998,True,-0.03493547439575195,0.007647395133972168,0.011076721362769604,0.03629157319664955,-0.06311467289924622,-0.0562264509499073,0.09642922878265381,0.10995858162641525,-0.11180264502763748,-0.05259564518928528,-0.049353644251823425,-0.09959285706281662,0.048776015639305115,0.024489521980285645,-0.006022877059876919,0.06150003522634506,0.07250796258449554,0.016779452562332153,-0.11328039318323135,-0.1657007485628128,0.055015929043293,0.08916918933391571,0.14176128804683685,-0.03846440464258194,0.08900013566017151,0.058227457106113434,-0.04821277782320976,0.03495752438902855,-0.028835050761699677,0.0227150060236454,-0.019736800342798233,-0.038755856454372406,0.08541062474250793,-0.015335336327552795,-0.08663791418075562,0.06728506088256836,0.09054332971572876,-0.0664147436618805,0.017665063962340355,-0.03339912369847298,0.056528545916080475,0.018772322684526443,0.011805705726146698,0.04545564949512482,0.13463282585144043,0.005057868547737598,-0.035816580057144165,-0.05012751370668411,0.05703597143292427,0.12754441797733307
143,http://data.doremus.org/expression/1e73ad7c-639b-330a-ace4-4529e59a5299,http://data.doremus.org/expression/6c68facc-a356-3e81-92e8-d7cf9eaece89,http://data.doremus.org/expression/1e73ad7c-639b-330a-ace4-4529e59a5299-http://data.doremus.org/expression/6c68facc-a356-3e81-92e8-d7cf9eaece89,True,-0.020932592451572418,0.04447934404015541,-0.01597229577600956,0.03114335611462593,-0.06027338653802872,-0.06612903624773026,0.09072981029748917,0.09156057238578796,-0.09255625307559967,-0.03496566042304039,-0.053396906703710556,-0.10103748738765717,0.06216186657547951,0.00432621780782938,0.015166042372584343,0.07306113839149475,0.09400041401386261,0.025485675781965256,-0.12187076359987259,-0.12241445481777191,0.011480649933218956,0.08990783989429474,0.12951476871967316,-0.029776137322187424,0.09248581528663635,0.08371099829673767,-0.0383828766644001,0.013789182528853416,-0.04130405932664871,0.024821825325489044,-0.0360577329993248,-0.05703660845756531,0.08841042220592499,-0.0065343622118234634,-0.07405009120702744,0.04320893436670303,0.10065809637308121,-0.03551016375422478,-0.0061865393072366714,-0.004375654272735119,0.057278823107481,0.029471900314092636,-0.006525752600282431,0.044672057032585144,0.11170825362205505,-0.0020530549809336662,-0.01806146465241909,-0.029459845274686813,0.06598679721355438,0.09109058231115341
96,http://data.doremus.org/expression/54f3479e-9003-3f1f-9fb3-16a68b3a1e7d,http://data.doremus.org/expression/9f0dc14f-39ec-37df-a760-5caff6dd1be0,http://data.doremus.org/expression/54f3479e-9003-3f1f-9fb3-16a68b3a1e7d-http://data.doremus.org/expression/9f0dc14f-39ec-37df-a760-5caff6dd1be0,True,-0.04322167485952377,0.027756433933973312,0.002102512866258621,0.01775084249675274,-0.0576055571436882,-0.09545793384313583,0.1213773712515831,0.12732797861099243,-0.08796137571334839,-0.0229563619941473,-0.04092203453183174,-0.12325473129749298,0.07178204506635666,0.013936121948063374,-0.004565427079796791,0.10362217575311661,0.13271649181842804,0.07417672127485275,-0.16247805953025818,-0.16625601053237915,0.025647781789302826,0.11306773126125336,0.19071313738822937,-0.07145018875598907,0.10890723019838333,0.10242492705583572,-0.03672643005847931,0.007762686815112829,-0.059726253151893616,0.026559682562947273,0.006397157441824675,-0.0804368406534195,0.13232822716236115,-0.024722587317228317,-0.09211138635873795,0.02386268600821495,0.11412166059017181,-0.05022639408707619,0.043572038412094116,-0.007930483669042587,0.13698695600032806,0.030982371419668198,0.003188965143635869,0.013598678633570671,0.1459740251302719,-0.02390558272600174,-0.02096117101609707,-0.022226745262742043,0.09764400124549866,0.15346968173980713
65,http://data.doremus.org/expression/e5bcbf23-62da-3c0b-81c9-7dbc12804312,http://data.doremus.org/expression/8098c838-5316-3b41-821b-5e6e05be05e8,http://data.doremus.org/expression/e5bcbf23-62da-3c0b-81c9-7dbc12804312-http://data.doremus.org/expression/8098c838-5316-3b41-821b-5e6e05be05e8,True,-0.04372985288500786,0.016442537307739258,0.03646663576364517,0.03513278812170029,-0.04566683992743492,-0.07655015587806702,0.13976255059242249,0.12691116333007812,-0.12657342851161957,-0.06625563651323318,-0.0685383677482605,-0.14553436636924744,0.055017828941345215,-0.00028951908461749554,0.01550382561981678,0.10542182624340057,0.10145419836044312,0.05410299450159073,-0.14311209321022034,-0.20300579071044922,0.020934749394655228,0.136790931224823,0.18267568945884705,-0.04290344566106796,0.10580121725797653,0.110817089676857,-0.06275421380996704,0.013719839975237846,-0.09714095294475555,0.0005292622372508049,-0.032374486327171326,-0.05428653210401535,0.1482718586921692,-0.05247531086206436,-0.13759349286556244,0.05445287004113197,0.08190160989761353,-0.05191391706466675,-0.0010209232568740845,-0.009435439482331276,0.10977485775947571,0.017596950754523277,-0.016487080603837967,0.07233169674873352,0.16926279664039612,-0.012368063442409039,-0.02277538925409317,-0.07906598597764969,0.06057018041610718,0.15901553630828857
175,http://data.doremus.org/expression/776fee4a-c0fe-3399-ae18-5fcc3aaf4b8b,http://data.doremus.org/expression/7b21072c-fbcb-3895-b12e-1f7b6d3880af,http://data.doremus.org/expression/776fee4a-c0fe-3399-ae18-5fcc3aaf4b8b-http://data.doremus.org/expression/7b21072c-fbcb-3895-b12e-1f7b6d3880af,True,-0.04767952859401703,0.04460499435663223,0.012416839599609375,0.05145500227808952,-0.02894301898777485,-0.12499751895666122,0.13868054747581482,0.18888576328754425,-0.1643964648246765,-0.07787035405635834,-0.08818621188402176,-0.1520777940750122,0.0592600554227829,0.04568251967430115,0.0008774008601903915,0.12419495731592178,0.10472056269645691,0.04959573224186897,-0.17341390252113342,-0.24963073432445526,0.06833022832870483,0.16641026735305786,0.245590478181839,-0.05622138828039169,0.09343305975198746,0.11542162299156189,-0.046399109065532684,0.02193644270300865,-0.05374924838542938,0.001386735588312149,-0.014766935259103775,-0.05868934839963913,0.13499289751052856,-0.024723265320062637,-0.15401828289031982,0.04489601403474808,0.13781651854515076,-0.028131144121289253,0.03742137551307678,-0.019598456099629402,0.14455881714820862,0.046398863196372986,-0.04316236823797226,0.09026071429252625,0.1953403800725937,-0.0003712410107254982,-0.04607082158327103,-0.07802757620811462,0.09772508591413498,0.15021613240242004
