,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
1506,http://www.bbc.co.uk/things/1408#id,http://www.bbc.co.uk/things/722186699#id,http://www.bbc.co.uk/things/1408#id-http://www.bbc.co.uk/things/722186699#id,True,-0.06489260494709015,-0.07203810662031174,0.07344323396682739,0.12803375720977783,0.03002852573990822,0.00693994015455246,0.10678687691688538,0.08389856666326523,-0.13082963228225708,0.09891319274902344,0.1132354587316513,-0.22001247107982635,0.07912483811378479,0.022160429507493973,0.11123424768447876,0.027993712574243546,0.03730889782309532,0.04653923958539963,-0.07319304347038269,-0.14258287847042084,0.008491665124893188,-0.05431031808257103,0.2274785041809082,0.05856870859861374,-0.09327144175767899,-0.01725480891764164,-0.021272454410791397,0.16815704107284546,-0.18924441933631897,-0.021591996774077415,0.17893317341804504,0.003010084852576256,0.005875244736671448,-0.10517685115337372,0.025390567258000374,0.10327310860157013,0.3781467080116272,-0.06357940286397934,-0.13945430517196655,-0.16968558728694916
1198,http://www.bbc.co.uk/things/468#id,http://www.bbc.co.uk/things/524054833#id,http://www.bbc.co.uk/things/468#id-http://www.bbc.co.uk/things/524054833#id,True,-0.08914218097925186,-0.025326449424028397,0.09044155478477478,0.1582067310810089,0.0046402886509895325,0.003031741827726364,0.10834407061338425,0.04662488400936127,-0.1464785635471344,0.03855861723423004,0.16429412364959717,-0.12841543555259705,0.017459655180573463,0.04679102450609207,0.07663217186927795,-0.026812409982085228,0.016424905508756638,0.00012060627341270447,-0.028867188841104507,-0.09419886767864227,0.0334075465798378,-0.03640745207667351,0.22839759290218353,0.07058645039796829,-0.03104267828166485,-0.0049475934356451035,0.047099679708480835,0.20569783449172974,-0.20369502902030945,-0.07670284807682037,0.17299461364746094,-0.0848357304930687,-0.04102170094847679,-0.006934002973139286,0.0471842922270298,0.13881637156009674,0.3286950886249542,-0.0552038848400116,-0.11137713491916656,-0.14536048471927643
694,http://www.bbc.co.uk/things/887#id,http://www.bbc.co.uk/things/608160650#id,http://www.bbc.co.uk/things/887#id-http://www.bbc.co.uk/things/608160650#id,True,-0.07991790771484375,-0.07528011500835419,0.0667828619480133,0.16372431814670563,0.058357954025268555,-0.03856987506151199,0.0672917366027832,0.09743548929691315,-0.16906797885894775,-0.0026197582483291626,0.1380579024553299,-0.16672539710998535,0.0008567757904529572,0.08806834369897842,0.09511230885982513,-0.05028056725859642,0.04685676842927933,0.013780664652585983,-0.052721500396728516,-0.08346559852361679,0.053543973714113235,-0.039232611656188965,0.2748023569583893,0.05295588821172714,-0.08576968312263489,0.020239435136318207,0.060374222695827484,0.24970175325870514,-0.14537258446216583,-0.07651381939649582,0.17392641305923462,0.033826712518930435,0.08228444308042526,-0.09363725781440735,0.04745568335056305,0.11848842352628708,0.3643210232257843,-0.10244107991456985,-0.13734528422355652,-0.15666618943214417
1438,http://www.bbc.co.uk/things/866#id,http://www.bbc.co.uk/things/866#id,http://www.bbc.co.uk/things/866#id-http://www.bbc.co.uk/things/866#id,True,-0.037020791321992874,-0.06613367795944214,0.062005069106817245,0.16326552629470825,0.025503505021333694,-0.011850188486278057,0.0840144008398056,0.07474951446056366,-0.09644918888807297,0.05756746605038643,0.09530964493751526,-0.1807348132133484,0.004998307209461927,0.013486301526427269,0.10866844654083252,-0.028984855860471725,0.011587752029299736,0.01763255149126053,-0.06722892820835114,-0.12019868940114975,0.013262016698718071,-0.07634538412094116,0.24292303621768951,0.037134356796741486,-0.04276803880929947,0.006245376542210579,0.07127703726291656,0.2101413458585739,-0.15921331942081451,-0.09223860502243042,0.15123015642166138,-0.07288944721221924,0.03298347815871239,-0.06252680718898773,0.019640767946839333,0.07397734373807907,0.38749563694000244,-0.11999516189098358,-0.1215006485581398,-0.11468306183815002
1188,http://www.bbc.co.uk/things/915#id,http://www.bbc.co.uk/things/2043278521#id,http://www.bbc.co.uk/things/915#id-http://www.bbc.co.uk/things/2043278521#id,True,-0.030673272907733917,-0.03923217952251434,0.03563582897186279,0.13507463037967682,-0.0037692543119192123,0.021108083426952362,0.10559701919555664,0.0030502714216709137,-0.1484520435333252,0.03984742984175682,0.13684171438217163,-0.16413265466690063,0.06350743025541306,0.01581847295165062,0.1102566123008728,-0.01742630824446678,0.007995042949914932,0.06137906014919281,0.017749017104506493,-0.11399122327566147,-0.05009285360574722,-0.033527739346027374,0.3227279484272003,0.0212626401335001,-0.06003270298242569,-0.04686781391501427,0.03890050947666168,0.19656768441200256,-0.18616698682308197,-0.1048942282795906,0.1907753348350525,0.020401261746883392,0.010662728920578957,-0.06848461925983429,-0.00028881803154945374,0.12349623441696167,0.3281959891319275,-0.09121790528297424,-0.175218403339386,-0.14276787638664246
199,http://www.bbc.co.uk/things/1341#id,http://www.bbc.co.uk/things/1341#id,http://www.bbc.co.uk/things/1341#id-http://www.bbc.co.uk/things/1341#id,True,-0.05795205011963844,-0.04390214383602142,0.08347504585981369,0.08726553618907928,0.068658746778965,-0.013177037239074707,0.13043314218521118,0.07946672290563583,-0.09546734392642975,0.038584787398576736,0.10505643486976624,-0.17580819129943848,0.03343207389116287,0.021631035953760147,0.06388410925865173,-0.07075191289186478,0.05556274950504303,0.03298439458012581,-0.03686971217393875,-0.13307680189609528,0.046602293848991394,-0.0029098251834511757,0.2650156021118164,0.01222999021410942,-0.054127275943756104,-0.02886372059583664,0.019938867539167404,0.19637662172317505,-0.1969698965549469,-0.08339636027812958,0.18119455873966217,-0.020372536033391953,0.0567365363240242,-0.10115467011928558,0.03351655974984169,0.02994326502084732,0.37212467193603516,-0.1077960655093193,-0.1573857069015503,-0.1601111739873886
900,http://www.bbc.co.uk/things/1483#id,http://www.bbc.co.uk/things/571868396#id,http://www.bbc.co.uk/things/1483#id-http://www.bbc.co.uk/things/571868396#id,True,-0.06529150158166885,-0.11102214455604553,0.04283685237169266,0.1513514220714569,0.016036754474043846,0.004523137584328651,0.0968623012304306,0.06321697682142258,-0.10055910050868988,0.057288624346256256,0.09313584864139557,-0.1643023043870926,0.04726298153400421,0.03950101137161255,0.13060295581817627,-0.016248546540737152,0.024054542183876038,-0.006113146897405386,-0.020918957889080048,-0.13544230163097382,-0.004604156594723463,-0.004411196336150169,0.2784920930862427,0.03929988667368889,-0.047664444893598557,-0.0012427752371877432,0.05326571315526962,0.22290292382240295,-0.13390058279037476,-0.1327604353427887,0.16633068025112152,-0.041081324219703674,0.032561417669057846,-0.07181049883365631,0.043350525200366974,0.10322819650173187,0.37644457817077637,-0.10100491344928741,-0.17203933000564575,-0.18505266308784485
1295,http://www.bbc.co.uk/things/1415#id,http://www.bbc.co.uk/things/761525415#id,http://www.bbc.co.uk/things/1415#id-http://www.bbc.co.uk/things/761525415#id,True,-0.07726218551397324,-0.00025954563170671463,0.07820340245962143,0.11146096885204315,-0.0014436449855566025,0.059610504657030106,0.06445103138685226,0.10500888526439667,-0.11813968420028687,0.02518494427204132,0.13544604182243347,-0.12150071561336517,0.029197832569479942,0.06288013607263565,0.09416370093822479,-0.023466598242521286,-0.0016977488994598389,0.038507308810949326,-0.04865808039903641,-0.09224146604537964,0.013616844080388546,-0.016892075538635254,0.2512006163597107,0.006448431871831417,0.007480853237211704,-0.05285470187664032,0.029721776023507118,0.1892596185207367,-0.11024771630764008,-0.06054052338004112,0.15863344073295593,0.0026290174573659897,0.004704857245087624,-0.03322523832321167,0.042648300528526306,0.13517162203788757,0.329203724861145,-0.05535973235964775,-0.11322863399982452,-0.19615361094474792
864,http://www.bbc.co.uk/things/738#id,http://www.bbc.co.uk/things/738#id,http://www.bbc.co.uk/things/738#id-http://www.bbc.co.uk/things/738#id,True,-0.012709833681583405,-0.06981809437274933,0.07642444223165512,0.14749252796173096,0.004783976823091507,0.002314489334821701,0.10889321565628052,0.054715596139431,-0.13726183772087097,0.07075708359479904,0.08245342969894409,-0.1829400658607483,0.07676085829734802,0.04371979087591171,0.14983266592025757,-0.057011671364307404,0.06057889387011528,0.02139066345989704,-0.06030736863613129,-0.117876335978508,0.032380860298871994,-0.07080376148223877,0.3041204810142517,0.08226177096366882,-0.03791147470474243,0.02173464559018612,0.044361911714076996,0.19227612018585205,-0.17144101858139038,-0.05436836555600166,0.18743647634983063,-0.03305063396692276,0.006885839626193047,-0.06701411306858063,-0.01705195941030979,0.09059862792491913,0.3882671296596527,-0.09470977634191513,-0.19760936498641968,-0.20635750889778137
1201,http://www.bbc.co.uk/things/1399#id,http://www.bbc.co.uk/things/842813600#id,http://www.bbc.co.uk/things/1399#id-http://www.bbc.co.uk/things/842813600#id,True,-0.05432293564081192,-0.017259322106838226,0.09047134220600128,0.16221949458122253,0.0011318270117044449,0.022449806332588196,0.13335581123828888,0.030886288732290268,-0.16935983300209045,0.04023042321205139,0.15281006693840027,-0.15111041069030762,0.0023697614669799805,0.04238170385360718,0.08311710506677628,-0.04757388308644295,0.055648788809776306,0.022305823862552643,-0.03943216800689697,-0.07178793847560883,0.01631239987909794,-0.015491914004087448,0.2939884066581726,0.05441881716251373,-0.06069045513868332,-0.02050320990383625,0.04643827676773071,0.23434072732925415,-0.19390949606895447,-0.10265051573514938,0.17141014337539673,0.014935290440917015,-0.009773030877113342,0.033580247312784195,0.013057833537459373,0.10006600618362427,0.3179221749305725,-0.0874185860157013,-0.15919233858585358,-0.12537074089050293
