,source_id,target_id,pair_id,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
224,http://www.bbc.co.uk/things/169#id,http://www.bbc.co.uk/things/2050926674#id,http://www.bbc.co.uk/things/169#id-http://www.bbc.co.uk/things/2050926674#id,True,0.005368276499211788,0.007914955727756023,-0.02600301057100296,0.032087214291095734,-0.047204338014125824,-0.06196984648704529,0.14836280047893524,0.11837102472782135,-0.1587992012500763,-0.07437241077423096,-0.03721753880381584,-0.12260334193706512,0.0729980394244194,0.037818923592567444,-0.06194303184747696,0.052867189049720764,0.08671858161687851,0.005198830738663673,-0.1099431961774826,-0.1463584005832672,0.03398708626627922,0.10185281932353973,0.18741264939308167,-0.005138000473380089,0.03132539615035057,-0.014118984341621399,-0.07072681188583374,0.056818291544914246,-0.07747606933116913,-0.008293313905596733,0.03322287276387215,-0.06474079936742783,0.002989809960126877,-0.005765481386333704,-0.07434270530939102,0.014560716226696968,0.06577341258525848,0.05114244297146797,-0.0009337877854704857,-0.025815706700086594,0.08658826351165771,0.016616251319646835,0.03981834650039673,-0.005615285597741604,0.2036442756652832,0.02735494077205658,-0.02686483785510063,-0.054692260921001434,0.0718904584646225,0.07882194221019745
68,http://www.bbc.co.uk/things/78#id,http://www.bbc.co.uk/things/342926944#id,http://www.bbc.co.uk/things/78#id-http://www.bbc.co.uk/things/342926944#id,True,0.005396230611950159,0.023297514766454697,-0.03159140795469284,0.05492568016052246,-0.05942767858505249,-0.025046681985259056,0.1342748999595642,0.11436964571475983,-0.13585276901721954,-0.10256935656070709,0.008638067170977592,-0.07614627480506897,0.09183266013860703,0.025989089161157608,-0.05247270688414574,0.015789881348609924,0.12018148601055145,0.04295553267002106,-0.12189075350761414,-0.10093504935503006,0.026476748287677765,0.03209725022315979,0.14539456367492676,-0.018026018515229225,0.020437149330973625,-0.0033468659967184067,-0.04289393126964569,0.03890702500939369,-0.07065046578645706,0.0018378552049398422,0.034405309706926346,-0.04868100583553314,-0.005166955292224884,0.005221475847065449,-0.04613400250673294,-0.008528672158718109,0.034934647381305695,0.0031093910802155733,0.011761232279241085,-0.02516062743961811,0.06597071886062622,0.020379619672894478,0.025672154501080513,-0.003810738679021597,0.18032024800777435,-0.006879732012748718,0.007144764065742493,-0.06322330981492996,0.09254173189401627,0.06722158193588257
222,http://www.bbc.co.uk/things/60#id,http://www.bbc.co.uk/things/1155358477#id,http://www.bbc.co.uk/things/60#id-http://www.bbc.co.uk/things/1155358477#id,True,-0.01509883627295494,0.011787550523877144,0.007152903825044632,0.03697235882282257,-0.07474967837333679,-0.0227276012301445,0.10809916257858276,0.07950089871883392,-0.0964987576007843,-0.06546396762132645,0.02472934126853943,-0.08237820863723755,0.07858540117740631,-0.009795984253287315,-0.05056726932525635,0.03995382413268089,0.06994044780731201,0.018226414918899536,-0.08777142316102982,-0.08840712159872055,0.00683511421084404,0.07493038475513458,0.14708292484283447,-0.025294054299592972,0.03732473403215408,-0.017677659168839455,-0.040788423269987106,0.055467959493398666,-0.052661098539829254,-0.019008051604032516,0.012779041193425655,-0.05547449737787247,0.01632693037390709,-0.013746709562838078,-0.020028159022331238,0.02479572221636772,0.03774203360080719,0.032243408262729645,-0.007238720543682575,-0.049841899424791336,0.07638371735811234,-0.002313777804374695,0.036927130073308945,-0.010188672691583633,0.16468223929405212,0.005029995460063219,-0.02370956726372242,-0.022241370752453804,0.03528221696615219,0.0794719010591507
37,http://www.bbc.co.uk/things/257#id,http://www.bbc.co.uk/things/399601774#id,http://www.bbc.co.uk/things/257#id-http://www.bbc.co.uk/things/399601774#id,True,0.0023528262972831726,0.030338576063513756,0.006829938851296902,0.054282400757074356,-0.04855905845761299,-0.06732439994812012,0.12100367248058319,0.11749985814094543,-0.14955225586891174,-0.06824908405542374,-0.03119368851184845,-0.11986508220434189,0.09921684861183167,0.03896159306168556,-0.06337020546197891,0.025646090507507324,0.1376943290233612,-0.012607995420694351,-0.1314641535282135,-0.1119791567325592,0.046779245138168335,0.053242284804582596,0.12108169496059418,-0.023795990273356438,0.05254992097616196,-0.03220052644610405,-0.05818931758403778,0.04057818651199341,-0.08853302150964737,-0.030487408861517906,0.041126638650894165,-0.07323096692562103,0.007911443710327148,-0.013356559909880161,-0.09320017695426941,0.011493079364299774,0.07792298495769501,0.005486957263201475,0.009565685875713825,-0.013950408436357975,0.08974666148424149,-0.004340970888733864,0.025781691074371338,-0.04217197000980377,0.18174058198928833,0.0026780879124999046,-0.034751858562231064,-0.0622563436627388,0.06280691921710968,0.08885522931814194
16,http://www.bbc.co.uk/things/15#id,http://www.bbc.co.uk/things/15#id,http://www.bbc.co.uk/things/15#id-http://www.bbc.co.uk/things/15#id,True,0.015187780372798443,0.017408601939678192,-0.05522476136684418,0.05768156424164772,-0.062193553894758224,-0.05363693833351135,0.13944050669670105,0.10149481892585754,-0.13193215429782867,-0.08157519996166229,0.009497652761638165,-0.11339515447616577,0.11307202279567719,0.02047363854944706,-0.08132582902908325,0.03434912487864494,0.139300137758255,-0.002143244259059429,-0.15078452229499817,-0.15876498818397522,0.05771936476230621,0.07783074676990509,0.16766415536403656,0.0034865401685237885,0.04543684422969818,-0.011226104572415352,-0.04396681860089302,0.06243371218442917,-0.0857200175523758,-0.012015532702207565,0.03408052772283554,-0.03922922909259796,-0.01989421434700489,0.0018182642525061965,-0.056083131581544876,-0.010153178125619888,0.09630070626735687,0.016713567078113556,0.006547082215547562,0.004780900664627552,0.09580492973327637,-0.003198469989001751,0.02654857747256756,-0.04139159247279167,0.20366263389587402,0.022147417068481445,0.004585270769894123,-0.04928350821137428,0.10312261432409286,0.07116418331861496
119,http://www.bbc.co.uk/things/320#id,http://www.bbc.co.uk/things/240515688#id,http://www.bbc.co.uk/things/320#id-http://www.bbc.co.uk/things/240515688#id,True,0.024950150400400162,0.013784721493721008,-0.04013414680957794,0.07094046473503113,-0.09629788994789124,-0.061327431350946426,0.1592852920293808,0.09028816968202591,-0.17538763582706451,-0.06710371375083923,-0.022029710933566093,-0.1378600001335144,0.1371268630027771,-0.007683806121349335,-0.04220559075474739,0.03699895739555359,0.14865389466285706,0.03759356960654259,-0.15161460638046265,-0.14240610599517822,0.06225699186325073,0.0810428038239479,0.19419635832309723,-0.028556067496538162,0.02478836290538311,0.00906836986541748,-0.07055922597646713,0.06500756740570068,-0.06954331696033478,-0.016814660280942917,0.0337577685713768,-0.06362617015838623,0.009398333728313446,-0.05247857794165611,-0.057877641171216965,-0.008387796580791473,0.09025262296199799,0.026336459442973137,-0.0071642715483903885,-0.0286049023270607,0.07735772430896759,-0.02501157857477665,0.01758371666073799,-0.038410790264606476,0.21291399002075195,0.03711468726396561,-0.05017164349555969,-0.06936616450548172,0.0434800460934639,0.0431467741727829
268,http://www.bbc.co.uk/things/20#id,http://www.bbc.co.uk/things/840352995#id,http://www.bbc.co.uk/things/20#id-http://www.bbc.co.uk/things/840352995#id,True,0.023236416280269623,0.0012623332440853119,0.008622474037110806,0.029431074857711792,-0.07777470350265503,-0.010507892817258835,0.1371271014213562,0.05711938813328743,-0.10613977909088135,-0.0384376086294651,0.01891784369945526,-0.08913594484329224,0.07220382988452911,0.011082541197538376,-0.03402502089738846,0.03242325782775879,0.10648030787706375,-0.009269838221371174,-0.12520505487918854,-0.10013013333082199,0.03570564463734627,0.058567389845848083,0.12457303702831268,-0.03488892689347267,0.02922360971570015,0.022542960941791534,-0.04712440073490143,0.05512058734893799,-0.08880254626274109,-0.014209849759936333,0.043859586119651794,-0.05233515799045563,0.006947126239538193,-0.0136954290792346,-0.0685863271355629,-0.004090591333806515,0.06759294122457504,0.026393290609121323,0.011254480108618736,-0.0027638901956379414,0.07303456217050552,-0.021276289597153664,0.037040889263153076,-0.049520961940288544,0.1749572455883026,0.011255414225161076,-0.025633975863456726,-0.03437909483909607,0.04523559659719467,0.06125732511281967
269,http://www.bbc.co.uk/things/203#id,http://www.bbc.co.uk/things/160544607#id,http://www.bbc.co.uk/things/203#id-http://www.bbc.co.uk/things/160544607#id,True,0.013691121712327003,0.004601025488227606,-0.030548691749572754,0.03079085610806942,-0.08773582428693771,-0.05416484177112579,0.16781608760356903,0.07582390308380127,-0.14463713765144348,-0.059498608112335205,0.0054662637412548065,-0.12163040041923523,0.06966766715049744,-0.005306205712258816,-0.06139615550637245,0.06709510833024979,0.14149662852287292,0.017460232600569725,-0.12840105593204498,-0.1424451619386673,0.051025062799453735,0.08055030554533005,0.18126346170902252,0.018733106553554535,0.006927134469151497,0.017193831503391266,-0.06862921267747879,0.06399010121822357,-0.08773230016231537,-0.02402057684957981,0.02647583559155464,-0.032628487795591354,0.0336579829454422,-0.034491151571273804,-0.06364759057760239,0.032981425523757935,0.07407023757696152,0.002693788381293416,0.004829754121601582,-0.05246127396821976,0.09513945877552032,-0.021176252514123917,0.036967817693948746,-0.056255631148815155,0.15474389493465424,0.007553734816610813,-0.04757166653871536,-0.02080850675702095,0.07840380072593689,0.05160611495375633
67,http://www.bbc.co.uk/things/227#id,http://www.bbc.co.uk/things/227#id,http://www.bbc.co.uk/things/227#id-http://www.bbc.co.uk/things/227#id,True,-0.0066884178668260574,0.029177222400903702,-0.010569162666797638,0.05043575167655945,-0.09058885276317596,-0.07356095314025879,0.11725085973739624,0.08207976073026657,-0.16228464245796204,-0.05283097177743912,-0.0296066552400589,-0.10696153342723846,0.08612643927335739,0.016669420525431633,-0.04230250418186188,0.04561935365200043,0.14029666781425476,0.0552716962993145,-0.13536204397678375,-0.10792231559753418,0.04511592537164688,0.10279317200183868,0.16304320096969604,-0.01593893952667713,0.039678096771240234,0.0024901279248297215,-0.06509649008512497,0.04791460931301117,-0.054111286997795105,-0.018257033079862595,0.05269259959459305,-0.03966256603598595,0.013075774535536766,-0.024043221026659012,-0.038259077817201614,-0.013464721851050854,0.09546014666557312,0.04844213277101517,0.010772304609417915,-0.013747141696512699,0.07768456637859344,0.02835012972354889,-0.009370291605591774,-0.019243484362959862,0.16040989756584167,0.013439251109957695,-0.019579356536269188,-0.06949262320995331,0.08701425045728683,0.0804479569196701
101,http://www.bbc.co.uk/things/140#id,http://www.bbc.co.uk/things/1354330036#id,http://www.bbc.co.uk/things/140#id-http://www.bbc.co.uk/things/1354330036#id,True,-0.02872437983751297,0.027097055688500404,-0.01840428076684475,0.049494147300720215,-0.08776044845581055,-0.05782723054289818,0.13863539695739746,0.08550292253494263,-0.14023840427398682,-0.06250597536563873,-0.01721980981528759,-0.06423856317996979,0.0892324298620224,0.010377667844295502,-0.036580175161361694,0.01772940903902054,0.12426546961069107,0.008667074143886566,-0.12055814266204834,-0.14529436826705933,0.00018338626250624657,0.09102405607700348,0.1667013168334961,-0.01603507809340954,0.036139875650405884,-0.0072258152067661285,-0.06372453272342682,0.06245006248354912,-0.07298862934112549,-0.01638631522655487,0.06211548298597336,-0.05272398516535759,0.011567777954041958,-0.008799309842288494,-0.06984295696020126,0.005824755877256393,0.0930410772562027,0.023929905146360397,-0.022026199847459793,-0.050964318215847015,0.060208503156900406,0.009705087170004845,0.02467898651957512,-0.02977863699197769,0.19637247920036316,0.017294734716415405,-0.011086075566709042,-0.07016247510910034,0.06503937393426895,0.06696876883506775
